"CU_ID","Species","Stock","Year","DataType","RelLBM","AbsLBM","LongTrend","PercChange","ProbDeclBelowLBM","Percentile","RelUBM","AbsUBM","NumStdMetrics","SynStatus","BinLabel","BinPath","IntStatus","IntScore","SynScore","ErrorScore","ErrorType"
"CU-17","Sockeye","Chilliwack_ES",1995,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CU-17","Sockeye","Chilliwack_ES",1996,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CU-17","Sockeye","Chilliwack_ES",1997,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CU-17","Sockeye","Chilliwack_ES",1998,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CU-17","Sockeye","Chilliwack_ES",1999,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CU-17","Sockeye","Chilliwack_ES",2000,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CU-17","Sockeye","Chilliwack_ES",2001,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CU-17","Sockeye","Chilliwack_ES",2002,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CU-17","Sockeye","Chilliwack_ES",2003,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CU-15","Sockeye","Taseko_ES",1995,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CU-15","Sockeye","Taseko_ES",1996,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CU-15","Sockeye","Taseko_ES",2019,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",1995,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",1996,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",1997,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",1998,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",1999,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2000,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2001,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2002,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2003,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2004,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2005,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2006,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2007,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2008,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2009,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2010,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2011,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2012,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2013,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2014,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2015,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2016,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2017,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2018,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2019,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",1995,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",1996,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",1997,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",1998,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",1999,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",2000,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",2001,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",2002,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",2003,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",2004,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",2005,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",2006,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",2007,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",2008,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",2009,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",2010,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",2011,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",2012,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",2013,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",2014,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",2015,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",2016,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",2017,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",2018,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",2019,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3",1995,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3",1996,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3",1997,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3",1998,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3",1999,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3",2000,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3",2001,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3",2002,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3",2003,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3",2004,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3",2005,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3",2006,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3",2007,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3",2008,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3",2009,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3",2010,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3",2011,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3",2012,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-09","Chinook","Middle Fraser River-Portage_FA_1.3",2013,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-10","Chinook","Middle Fraser River_SP_1.3",1995,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-10","Chinook","Middle Fraser River_SP_1.3",1996,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-10","Chinook","Middle Fraser River_SP_1.3",1997,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-10","Chinook","Middle Fraser River_SP_1.3",1998,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-10","Chinook","Middle Fraser River_SP_1.3",1999,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-10","Chinook","Middle Fraser River_SP_1.3",2000,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-10","Chinook","Middle Fraser River_SP_1.3",2001,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-10","Chinook","Middle Fraser River_SP_1.3",2002,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-10","Chinook","Middle Fraser River_SP_1.3",2003,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-11","Chinook","Middle Fraser River_SU_1.3",1995,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-11","Chinook","Middle Fraser River_SU_1.3",1996,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-11","Chinook","Middle Fraser River_SU_1.3",1997,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-11","Chinook","Middle Fraser River_SU_1.3",1998,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-11","Chinook","Middle Fraser River_SU_1.3",1999,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-11","Chinook","Middle Fraser River_SU_1.3",2000,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-11","Chinook","Middle Fraser River_SU_1.3",2001,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-11","Chinook","Middle Fraser River_SU_1.3",2002,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-11","Chinook","Middle Fraser River_SU_1.3",2003,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-11","Chinook","Middle Fraser River_SU_1.3",2004,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-11","Chinook","Middle Fraser River_SU_1.3",2005,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-11","Chinook","Middle Fraser River_SU_1.3",2006,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-11","Chinook","Middle Fraser River_SU_1.3",2007,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-11","Chinook","Middle Fraser River_SU_1.3",2008,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-11","Chinook","Middle Fraser River_SU_1.3",2009,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-11","Chinook","Middle Fraser River_SU_1.3",2010,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-11","Chinook","Middle Fraser River_SU_1.3",2011,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-11","Chinook","Middle Fraser River_SU_1.3",2012,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-11","Chinook","Middle Fraser River_SU_1.3",2013,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-11","Chinook","Middle Fraser River_SU_1.3",2014,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-11","Chinook","Middle Fraser River_SU_1.3",2015,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-11","Chinook","Middle Fraser River_SU_1.3",2016,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-11","Chinook","Middle Fraser River_SU_1.3",2017,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-11","Chinook","Middle Fraser River_SU_1.3",2018,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-11","Chinook","Middle Fraser River_SU_1.3",2019,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-13","Chinook","South Thompson_SU_0.3",1995,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-13","Chinook","South Thompson_SU_0.3",1996,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-13","Chinook","South Thompson_SU_0.3",1997,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-13","Chinook","South Thompson_SU_0.3",1998,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-13","Chinook","South Thompson_SU_0.3",1999,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-13","Chinook","South Thompson_SU_0.3",2000,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-13","Chinook","South Thompson_SU_0.3",2001,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-13","Chinook","South Thompson_SU_0.3",2002,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-14","Chinook","South Thompson_SU_1.3",1995,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-14","Chinook","South Thompson_SU_1.3",1996,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
"CK-14","Chinook","South Thompson_SU_1.3",1997,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,"None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,"NA"
