"CU_ID","Year","AllSitesInfilled","LowUnkSitesInfilled","ModHighSitesInfilled","DU_ID","CU_Name","CU_acro"
"CK-13",2005,85941.0115697046,85941.0115697046,NA,"DU12","South Thompson_SU_0.3","STh-0.3"
"CK-13",2006,138964,138964,NA,"DU12","South Thompson_SU_0.3","STh-0.3"
"CK-13",2007,64434,64434,NA,"DU12","South Thompson_SU_0.3","STh-0.3"
"CK-13",2008,89098,89098,NA,"DU12","South Thompson_SU_0.3","STh-0.3"
"CK-13",2009,67537.0751922041,67537.0751922041,NA,"DU12","South Thompson_SU_0.3","STh-0.3"
"CK-13",2010,93159.5044579737,93159.5044579737,NA,"DU12","South Thompson_SU_0.3","STh-0.3"
"CK-13",2011,119027,119027,NA,"DU12","South Thompson_SU_0.3","STh-0.3"
"CK-13",2012,48157,48157,NA,"DU12","South Thompson_SU_0.3","STh-0.3"
"CK-13",2013,100634.486178952,100634.486178952,NA,"DU12","South Thompson_SU_0.3","STh-0.3"
"CK-13",2014,42273,42273,NA,"DU12","South Thompson_SU_0.3","STh-0.3"
"CK-13",2015,147925,147925,NA,"DU12","South Thompson_SU_0.3","STh-0.3"
"CK-13",2016,99150.761541306,99150.761541306,NA,"DU12","South Thompson_SU_0.3","STh-0.3"
"CK-13",2017,80721.5213327758,80721.5213327758,NA,"DU12","South Thompson_SU_0.3","STh-0.3"
"CK-13",2018,37005,37005,NA,"DU12","South Thompson_SU_0.3","STh-0.3"
"CK-13",2019,157834.946395555,157834.946395555,NA,"DU12","South Thompson_SU_0.3","STh-0.3"
"CK-13",2020,137901.2784149,137901.2784149,NA,"DU12","South Thompson_SU_0.3","STh-0.3"
"CK-13",2021,165887.315533664,165887.315533664,NA,"DU12","South Thompson_SU_0.3","STh-0.3"
"CK-13",2022,122555.720035327,122555.720035327,NA,"DU12","South Thompson_SU_0.3","STh-0.3"
"CK-14",1975,NA,NA,NA,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",1976,NA,NA,NA,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",1977,NA,NA,NA,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",1978,NA,NA,NA,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",1979,NA,NA,NA,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",1980,NA,NA,NA,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",1981,NA,NA,NA,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",1982,NA,NA,NA,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",1983,NA,NA,NA,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",1984,NA,NA,NA,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",1985,NA,NA,NA,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",1986,NA,NA,NA,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",1987,NA,NA,NA,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",1988,NA,NA,NA,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",1989,NA,NA,NA,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",1990,NA,NA,NA,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",1991,NA,NA,NA,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",1992,NA,NA,NA,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",1993,NA,NA,NA,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",1994,NA,NA,NA,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",1995,NA,NA,NA,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",1996,NA,NA,NA,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",1997,NA,NA,NA,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",1998,284,NA,284,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",1999,1008.00379943265,657.003799432651,351,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",2000,1562.14742660793,1136.14742660793,426,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",2001,2852.39228988173,1490.39228988173,1362,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",2002,2544.30497477308,1541.30497477308,1003,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",2003,1818,1729,89,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",2004,1304.7187639836,909.718763983595,395,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",2005,758.845937213914,451.845937213914,307,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",2006,1111.38880450267,557.388804502666,554,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",2007,524.161975704979,351.161975704978,173,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",2008,1162,678,484,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",2009,900,588,312,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",2010,2372,1767,605,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",2011,610,449,161,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",2012,787,443,344,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",2013,1618,916,702,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",2014,1661,851,810,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",2015,1047,908,139,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",2016,408.452404024908,277,131.452404024908,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",2017,1105,935,170,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",2018,880,750,130,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",2019,1179,807,372,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",2020,1069,723,346,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",2021,3075,2669,406,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-14",2022,1205,715,490,"DU13","South Thompson_SU_1.3","STh-1.3"
"CK-15",1975,31570,31570,NA,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",1976,3347,3347,NA,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",1977,15503,15503,NA,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",1978,17220,17220,NA,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",1979,16453,16453,NA,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",1980,5723,5723,NA,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",1981,8248,8248,NA,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",1982,2894,2894,NA,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",1983,5841.67336523621,5396,445.673365236208,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",1984,8208.2222859935,7582,626.222285993501,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",1985,11409.4506293967,10539,870.450629396664,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",1986,22013.4518548393,20334,1679.45185483934,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",1987,17811.907316203,16453,1358.90731620299,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",1988,26340.5772145223,24331,2009.57721452227,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",1989,19895.8993896054,18378,1517.89938960545,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",1990,24162.3995253349,22319,1843.39952533486,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",1991,17811.907316203,16453,1358.90731620299,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",1992,24813.0380895504,22920,1893.03808955039,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",1993,9870.00297829105,9117,753.00297829105,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",1994,31116.9787874322,28743,2373.97878743223,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",1995,17811.907316203,16453,1358.90731620299,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",1996,37627.694802727,34757,2870.694802727,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",1997,24378.9181823117,22519,1859.91818231174,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",1998,37084.232973715,34255,2829.23297371503,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",1999,51175.2671697703,47271,3904.26716977035,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",2000,30378.6501671411,28061,2317.65016714107,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",2001,39008.0012409546,36032,2976.0012409546,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",2002,59085.7763024206,54578,4507.77630242064,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",2003,43206.2979997363,39910,3296.2979997363,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",2004,18585.9615148953,17168,1417.96151489533,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",2005,19630.6640348088,18133,1497.66403480878,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",2006,64568,59329,5239,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",2007,17398,16168,1230,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",2008,16938,15161,1777,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",2009,27329,25530,1799,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",2010,76800,71683,5117,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",2011,20335,19218,1117,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",2012,4705,4346,359,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",2013,31454,29061,2393,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",2014,46514,44240,2274,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",2015,42697.4791558406,39440,3257.47915584063,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",2016,6969.73556808575,6438,531.73556808575,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",2017,14217,13430,787,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",2018,19220,17120,2100,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",2019,31705,29649,2056,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",2020,27582,25528,2054,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",2021,31427,29507,1920,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-15",2022,35639,33914,1725,"DU12","Shuswap River_SU_0.3","STh-SHUR"
"CK-16",1975,NA,NA,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",1976,NA,NA,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",1977,NA,NA,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",1978,NA,NA,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",1979,NA,NA,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",1980,NA,NA,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",1981,NA,NA,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",1982,NA,NA,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",1983,NA,NA,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",1984,NA,NA,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",1985,NA,NA,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",1986,NA,NA,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",1987,NA,NA,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",1988,NA,NA,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",1989,NA,NA,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",1990,NA,NA,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",1991,NA,NA,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",1992,NA,NA,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",1993,NA,NA,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",1994,NA,NA,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",1995,50,50,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",1996,150,150,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",1997,25,25,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",1998,17,17,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",1999,397.790666038669,397.790666038669,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",2000,91,91,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",2001,459,459,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",2002,245,245,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",2003,207,207,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",2004,175,175,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",2005,180,180,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",2006,276,276,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",2007,5,5,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",2008,77,77,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",2009,28,28,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",2010,202,202,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",2011,8,8,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",2012,14,14,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",2013,195,195,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",2014,96,96,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",2015,144,144,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",2016,7.27989567178909,7.27989567178909,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",2017,17,17,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",2018,4.92759805324935,4.92759805324935,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",2019,0,0,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",2021,0,0,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-16",2022,371,371,NA,"DU14","South Thompson-Bessette Creek_SU_1.2","STh-BESS"
"CK-17",1975,5606,NA,5606,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",1976,4445,NA,4445,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",1977,3498,NA,3498,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",1978,3974,NA,3974,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",1979,3017,NA,3017,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",1980,6180,NA,6180,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",1981,3258,NA,3258,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",1982,4737,NA,4737,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",1983,2439,32,2407,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",1984,5497,818,4679,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",1985,8589,1501,7088,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",1986,10585,2405,8180,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",1987,5884,1061,4823,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",1988,5860,2159,3701,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",1989,6679,1707,4972,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",1990,4486,1067,3419,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",1991,6444,2845,3599,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",1992,7960,2215,5745,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",1993,6816,1614,5202,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",1994,15643,5990,9653,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",1995,18086.9119891855,5911,12175.9119891855,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",1996,26871.8286664621,6806,20065.8286664621,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",1997,23244.6900679715,11696,11548.6900679715,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",1998,5453,2885,2568,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",1999,11743,3019,8724,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",2000,16309,6654,9655,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",2001,18511,7842,10669,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",2002,24750,9379,15371,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",2003,29046,11884,17162,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",2004,20681,7390,13291,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",2005,9077,5357,3720,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",2006,9923,3506,6417,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",2007,2653,1396,1257,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",2008,12114,6825,5289,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",2009,2489,1484,1005,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",2010,9687,3687,6000,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",2011,5420,2235,3185,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",2012,11634,4213,7421,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",2013,7148,2887,4261,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",2014,24859,15222,9637,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",2015,11274,5986,5288,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",2016,8969.81590383661,6058.81590383661,2911,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",2017,5147.80054036179,3303.80054036179,1844,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",2018,2100,294,1806,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",2019,5848,1497,4351,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",2020,8463,3985,4478,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",2021,6315,2056,4259,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-17",2022,10103.087787786,1882,8221.08778778598,"DU15","Lower Thompson_SP_1.2","LTh"
"CK-18",1975,NA,NA,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",1976,NA,NA,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",1977,NA,NA,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",1978,NA,NA,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",1979,NA,NA,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",1980,NA,NA,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",1981,NA,NA,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",1982,NA,NA,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",1983,NA,NA,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",1984,NA,NA,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",1985,NA,NA,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",1986,NA,NA,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",1987,NA,NA,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",1988,NA,NA,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",1989,NA,NA,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",1990,NA,NA,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",1991,NA,NA,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",1992,NA,NA,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",1993,NA,NA,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",1994,NA,NA,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",1995,NA,NA,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",1996,NA,NA,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",1997,NA,NA,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",1998,479,479,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",1999,535,535,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",2000,1746,1746,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",2001,1209,1209,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",2002,960,960,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",2003,374,374,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",2004,690,690,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",2005,331.657681682449,331.657681682449,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",2006,410,410,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",2007,155,155,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",2008,238,238,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",2009,154,154,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",2010,224,224,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",2011,319,319,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",2012,196,196,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",2013,159,159,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",2014,142,142,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",2015,101.778547817894,101.778547817894,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",2016,174,174,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",2017,92,92,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",2018,61,61,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",2019,424,424,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",2020,473,473,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",2021,281,281,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-18",2022,369,369,NA,"DU16","North Thompson_SP_1.3","NTh-spr"
"CK-19",1975,NA,NA,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",1976,NA,NA,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",1977,NA,NA,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",1978,NA,NA,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",1979,NA,NA,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",1980,NA,NA,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",1981,NA,NA,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",1982,NA,NA,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",1983,NA,NA,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",1984,NA,NA,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",1985,NA,NA,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",1986,NA,NA,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",1987,NA,NA,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",1988,NA,NA,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",1989,NA,NA,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",1990,NA,NA,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",1991,NA,NA,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",1992,NA,NA,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",1993,NA,NA,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",1994,NA,NA,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",1995,NA,NA,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",1996,7780,7780,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",1997,9800.90393230699,9800.90393230699,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",1998,8153.0480887528,8153.0480887528,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",1999,5425.39090914127,5425.39090914127,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",2000,5936,5936,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",2001,4476,4476,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",2002,6830,6830,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",2003,7605,7605,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",2004,6180,6180,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",2005,4182,4182,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",2006,4397,4397,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",2007,2112,2112,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",2008,3909,3909,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",2009,6442,6442,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",2010,1402,1402,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",2011,1412,1412,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",2012,2414,2414,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",2013,2479,2479,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
"CK-19",2014,3220,3220,NA,"DU17","North Thompson_SU_1.3","NTh-sum"
