"CU_Name","Year","Pop_Name","SpnForTrend_Total","Pop_ID","SpnForTrend_Wild","SpnForAbd_Total","SpnForAbd_Wild","Recruits_Total","Recruits_Wild","CU_ID","DU_ID"
"Middle Fraser",2013,"Seton R (sp Channels)",112,44539,NA,112,NA,NA,NA,"CO_01",NA
"Middle Fraser",2014,"Bridge R",1543,47223,NA,1543,NA,NA,NA,"CO_01",NA
"Middle Fraser",2014,"Chilko R",480,46845,NA,480,NA,NA,NA,"CO_01",NA
"Middle Fraser",2014,"Gates Cr",221.7222222,47213,NA,221.7222222,NA,NA,NA,"CO_01",NA
"Middle Fraser",2014,"Hazeltine Cr (edney)",NA,NA,NA,NA,NA,NA,NA,"CO_01",NA
"Middle Fraser",2014,"Horsefly R",133.6,46895,NA,133.6,NA,NA,NA,"CO_01",NA
"Middle Fraser",2014,"Little Horsefly R",5,1505,NA,5,NA,NA,NA,"CO_01",NA
"Middle Fraser",2014,"Mckinley Cr",656,45045,NA,656,NA,NA,NA,"CO_01",NA
"Middle Fraser",2014,"Mitchell R",9,46915,NA,9,NA,NA,NA,"CO_01",NA
"Middle Fraser",2014,"Penfold Cr",35.9,7008,NA,35.9,NA,NA,NA,"CO_01",NA
"Middle Fraser",2014,"Portage Cr",87.5,47183,NA,87.5,NA,NA,NA,"CO_01",NA
"Middle Fraser",2014,"Seton R (sp Channels)",97.16666667,44539,NA,97.16666667,NA,NA,NA,"CO_01",NA
"Middle Fraser",2015,"Bridge R",566,47223,NA,566,NA,NA,NA,"CO_01",NA
"Middle Fraser",2015,"Chilko R",156,46845,NA,156,NA,NA,NA,"CO_01",NA
"Middle Fraser",2015,"Gates Cr",15.03703704,47213,NA,15.03703704,NA,NA,NA,"CO_01",NA
"Middle Fraser",2015,"Hazeltine Cr (edney)",NA,NA,NA,NA,NA,NA,NA,"CO_01",NA
"Middle Fraser",2015,"Horsefly R",13,46895,NA,13,NA,NA,NA,"CO_01",NA
"Middle Fraser",2015,"Little Horsefly R",11.66666667,1505,NA,11.66666667,NA,NA,NA,"CO_01",NA
"Middle Fraser",2015,"Mckinley Cr",520.168254,45045,NA,520.168254,NA,NA,NA,"CO_01",NA
"Middle Fraser",2015,"Mitchell R",6,46915,NA,6,NA,NA,NA,"CO_01",NA
"Middle Fraser",2015,"Penfold Cr",0,7008,NA,0,NA,NA,NA,"CO_01",NA
"Middle Fraser",2015,"Portage Cr",8.063466867,47183,NA,8.063466867,NA,NA,NA,"CO_01",NA
"Middle Fraser",2015,"Seton R (sp Channels)",58.14814815,44539,NA,58.14814815,NA,NA,NA,"CO_01",NA
"Middle Fraser",2016,"Bridge R",1090,47223,NA,1090,NA,NA,NA,"CO_01",NA
"Middle Fraser",2016,"Chilko R",3849,46845,NA,3849,NA,NA,NA,"CO_01",NA
"Middle Fraser",2016,"Gates Cr",620.7407407,47213,NA,620.7407407,NA,NA,NA,"CO_01",NA
"Middle Fraser",2016,"Hazeltine Cr (edney)",0,NA,NA,0,NA,NA,NA,"CO_01",NA
"Middle Fraser",2016,"Horsefly R",498,46895,NA,498,NA,NA,NA,"CO_01",NA
"Middle Fraser",2016,"Little Horsefly R",294.190047,1505,NA,294.190047,NA,NA,NA,"CO_01",NA
"Middle Fraser",2016,"Mckinley Cr",5296,45045,NA,5296,NA,NA,NA,"CO_01",NA
"Middle Fraser",2016,"Mitchell R",1215,46915,NA,1215,NA,NA,NA,"CO_01",NA
"Middle Fraser",2016,"Penfold Cr",471,7008,NA,471,NA,NA,NA,"CO_01",NA
"Middle Fraser",2016,"Portage Cr",29.55555556,47183,NA,29.55555556,NA,NA,NA,"CO_01",NA
"Middle Fraser",2016,"Seton R (sp Channels)",159.8,44539,NA,159.8,NA,NA,NA,"CO_01",NA
"Middle Fraser",2017,"Bridge R",486.2,47223,NA,486.2,NA,NA,NA,"CO_01",NA
"Middle Fraser",2017,"Chilko R",1056,46845,NA,1056,NA,NA,NA,"CO_01",NA
"Middle Fraser",2017,"Gates Cr",417.4074074,47213,NA,417.4074074,NA,NA,NA,"CO_01",NA
"Middle Fraser",2017,"Hazeltine Cr (edney)",NA,NA,NA,NA,NA,NA,NA,"CO_01",NA
"Middle Fraser",2017,"Horsefly R",20.20731803,46895,NA,20.20731803,NA,NA,NA,"CO_01",NA
"Middle Fraser",2017,"Little Horsefly R",54.5,1505,NA,54.5,NA,NA,NA,"CO_01",NA
"Middle Fraser",2017,"Mckinley Cr",1232.733233,45045,NA,1232.733233,NA,NA,NA,"CO_01",NA
"Middle Fraser",2017,"Mitchell R",147.8,46915,NA,147.8,NA,NA,NA,"CO_01",NA
"Middle Fraser",2017,"Penfold Cr",71.9,7008,NA,71.9,NA,NA,NA,"CO_01",NA
"Middle Fraser",2017,"Portage Cr",38.2962963,47183,NA,38.2962963,NA,NA,NA,"CO_01",NA
"Middle Fraser",2017,"Seton R (sp Channels)",181.6296296,44539,NA,181.6296296,NA,NA,NA,"CO_01",NA
"Middle Fraser",2018,"Bridge R",545,47223,NA,545,NA,NA,NA,"CO_01",NA
"Middle Fraser",2018,"Chilko R",540,46845,NA,540,NA,NA,NA,"CO_01",NA
"Middle Fraser",2018,"Gates Cr",715.8518519,47213,NA,715.8518519,NA,NA,NA,"CO_01",NA
"Middle Fraser",2018,"Hazeltine Cr (edney)",NA,NA,NA,NA,NA,NA,NA,"CO_01",NA
"Middle Fraser",2018,"Horsefly R",9,46895,NA,9,NA,NA,NA,"CO_01",NA
"Middle Fraser",2018,"Little Horsefly R",39.0084459,1505,NA,39.0084459,NA,NA,NA,"CO_01",NA
"Middle Fraser",2018,"Mckinley Cr",1137.814815,45045,NA,1137.814815,NA,NA,NA,"CO_01",NA
"Middle Fraser",2018,"Mitchell R",54,46915,NA,54,NA,NA,NA,"CO_01",NA
"Middle Fraser",2018,"Penfold Cr",153,7008,NA,153,NA,NA,NA,"CO_01",NA
"Middle Fraser",2018,"Portage Cr",95.85185185,47183,NA,95.85185185,NA,NA,NA,"CO_01",NA
"Middle Fraser",2018,"Seton R (sp Channels)",254.1481481,44539,NA,254.1481481,NA,NA,NA,"CO_01",NA
"Middle Fraser",2019,"Bridge R",280,47223,NA,280,NA,NA,NA,"CO_01",NA
"Middle Fraser",2019,"Chilko R",753,46845,NA,753,NA,NA,NA,"CO_01",NA
"Middle Fraser",2019,"Gates Cr",579.037037,47213,NA,579.037037,NA,NA,NA,"CO_01",NA
"Middle Fraser",2019,"Hazeltine Cr (edney)",NA,NA,NA,NA,NA,NA,NA,"CO_01",NA
"Middle Fraser",2019,"Horsefly R",36,46895,NA,36,NA,NA,NA,"CO_01",NA
"Middle Fraser",2019,"Little Horsefly R",33.6,1505,NA,33.6,NA,NA,NA,"CO_01",NA
"Middle Fraser",2019,"Mckinley Cr",800.2,45045,NA,800.2,NA,NA,NA,"CO_01",NA
"Middle Fraser",2019,"Mitchell R",0,46915,NA,0,NA,NA,NA,"CO_01",NA
"Middle Fraser",2019,"Penfold Cr",0,7008,NA,0,NA,NA,NA,"CO_01",NA
"Middle Fraser",2019,"Portage Cr",72.44444444,47183,NA,72.44444444,NA,NA,NA,"CO_01",NA
"Middle Fraser",2019,"Seton R (sp Channels)",415.2592593,44539,NA,415.2592593,NA,NA,NA,"CO_01",NA
"Middle Fraser",2020,"Bridge R",539,47223,NA,539,NA,NA,NA,"CO_01",NA
"Middle Fraser",2020,"Chilko R",3246,46845,NA,3246,NA,NA,NA,"CO_01",NA
"Middle Fraser",2020,"Gates Cr",806.7407407,47213,NA,806.7407407,NA,NA,NA,"CO_01",NA
"Middle Fraser",2020,"Hazeltine Cr (edney)",NA,NA,NA,NA,NA,NA,NA,"CO_01",NA
"Middle Fraser",2020,"Horsefly R",17,46895,NA,17,NA,NA,NA,"CO_01",NA
"Middle Fraser",2020,"Little Horsefly R",3,1505,NA,3,NA,NA,NA,"CO_01",NA
"Middle Fraser",2020,"Mckinley Cr",1500.430618,45045,NA,1500.430618,NA,NA,NA,"CO_01",NA
"Middle Fraser",2020,"Mitchell R",117,46915,NA,117,NA,NA,NA,"CO_01",NA
"Middle Fraser",2020,"Penfold Cr",0,7008,NA,0,NA,NA,NA,"CO_01",NA
"Middle Fraser",2020,"Portage Cr",96,47183,NA,96,NA,NA,NA,"CO_01",NA
"Middle Fraser",2020,"Seton R (sp Channels)",720.7407407,44539,NA,720.7407407,NA,NA,NA,"CO_01",NA
"Middle Fraser",2021,"Bridge R",561,47223,NA,561,NA,NA,NA,"CO_01",NA
"Middle Fraser",2021,"Chilko R",2421,46845,NA,2421,NA,NA,NA,"CO_01",NA
"Middle Fraser",2021,"Gates Cr",1370.592593,47213,NA,1370.592593,NA,NA,NA,"CO_01",NA
"Middle Fraser",2021,"Hazeltine Cr (edney)",NA,NA,NA,NA,NA,NA,NA,"CO_01",NA
"Middle Fraser",2021,"Horsefly R",15.73361238,46895,NA,15.73361238,NA,NA,NA,"CO_01",NA
"Middle Fraser",2021,"Little Horsefly R",NA,1505,NA,NA,NA,NA,NA,"CO_01",NA
"Middle Fraser",2021,"Mckinley Cr",6087,45045,NA,6087,NA,NA,NA,"CO_01",NA
"Middle Fraser",2021,"Mitchell R",153,46915,NA,153,NA,NA,NA,"CO_01",NA
"Middle Fraser",2021,"Penfold Cr",384,7008,NA,384,NA,NA,NA,"CO_01",NA
"Middle Fraser",2021,"Portage Cr",115.9259259,47183,NA,115.9259259,NA,NA,NA,"CO_01",NA
"Middle Fraser",2021,"Seton R (sp Channels)",446.6666667,44539,NA,446.6666667,NA,NA,NA,"CO_01",NA
"North Thompson",1998,"Albreda R",14,46825,NA,14,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"Avola Cr",88,46743,NA,88,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"Barriere R",403.5874439,46602,NA,403.5874439,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"Barriere R (lwr)",NA,46602,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"Barriere R (upr)",NA,46602,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"Birch Island Channel",40,69032,NA,40,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"Blue R",494,46795,NA,494,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"Cedar Cr",9,46805,NA,9,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"Cook Cr",231,46815,NA,231,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"Darlington Cr",5,53130,NA,5,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"Dunn Cr",962,46652,NA,962,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"E Barriere R",99,46612,NA,99,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"Fennell Cr",2614,46632,NA,2614,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"Finn Cr",35,46784,NA,35,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"Haggard Cr",5,46622,NA,5,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"Harper Cr",10.02774426,1170,NA,10.02774426,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"Lemieux Cr",605,46642,NA,605,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"Lindquist Cr",6.126229046,53131,NA,6.126229046,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"Louis Cr",195,46592,NA,195,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"Lyon Cr",2299,46774,NA,2299,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"Mann Cr",245,46672,NA,245,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"N Thompson R (mid)",234,46582,NA,234,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"N Thompson R (upr)",247.5602709,46582,NA,247.5602709,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"Paul Cr",9,53132,NA,9,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"Peterson Cr",5.222500805,53133,NA,5.222500805,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"Pig Channel",168,69033,NA,168,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"Raft R",603,46712,NA,603,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"Reg Christie Cr",90,46722,NA,90,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"Saskum Cr",14.46807639,46632,NA,14.46807639,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"Shannon Cr",16,46753,NA,16,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"Tumtum Cr",21,46764,NA,21,NA,NA,NA,"CO_04",NA
"North Thompson",1998,"Wire Cache Cr",18,46733,NA,18,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Albreda R",445,46825,NA,445,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Avola Cr",169,46743,NA,169,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Barriere R",1186.098655,46602,NA,1186.098655,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Barriere R (lwr)",NA,46602,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Barriere R (upr)",NA,46602,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Birch Island Channel",71,69032,NA,71,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Blue R",200,46795,NA,200,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Cedar Cr",10,46805,NA,10,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Cook Cr",248,46815,NA,248,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Darlington Cr",0,53130,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Dunn Cr",668,46652,NA,668,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"E Barriere R",4,46612,NA,4,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Fennell Cr",1745,46632,NA,1745,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Finn Cr",109,46784,NA,109,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Haggard Cr",6,46622,NA,6,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Harper Cr",9.657600968,1170,NA,9.657600968,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Lemieux Cr",460,46642,NA,460,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Lindquist Cr",7,53131,NA,7,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Louis Cr",514,46592,NA,514,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Lyon Cr",2640,46774,NA,2640,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Mann Cr",105,46672,NA,105,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"N Thompson R (mid)",594,46582,NA,594,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"N Thompson R (upr)",266.4347388,46582,NA,266.4347388,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Paul Cr",10,53132,NA,10,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Peterson Cr",0,53133,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Pig Channel",537,69033,NA,537,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Raft R",324,46712,NA,324,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Reg Christie Cr",205,46722,NA,205,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Saskum Cr",13.93403192,46632,NA,13.93403192,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Shannon Cr",7,46753,NA,7,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Tumtum Cr",65,46764,NA,65,NA,NA,NA,"CO_04",NA
"North Thompson",1999,"Wire Cache Cr",77,46733,NA,77,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Albreda R",20,46825,NA,20,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Avola Cr",41,46743,NA,41,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Barriere R",542.6008969,46602,NA,542.6008969,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Barriere R (lwr)",NA,46602,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Barriere R (upr)",NA,46602,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Birch Island Channel",110,69032,NA,110,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Blue R",163,46795,NA,163,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Cedar Cr",7,46805,NA,7,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Cook Cr",188,46815,NA,188,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Darlington Cr",12,53130,NA,12,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Dunn Cr",2514,46652,NA,2514,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"E Barriere R",2,46612,NA,2,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Fennell Cr",833,46632,NA,833,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Finn Cr",5,46784,NA,5,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Haggard Cr",0,46622,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Harper Cr",8,1170,NA,8,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Lemieux Cr",1308,46642,NA,1308,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Lindquist Cr",6,53131,NA,6,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Louis Cr",462,46592,NA,462,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Lyon Cr",662,46774,NA,662,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Mann Cr",55,46672,NA,55,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"N Thompson R (mid)",404,46582,NA,404,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"N Thompson R (upr)",201.5777974,46582,NA,201.5777974,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Paul Cr",8,53132,NA,8,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Peterson Cr",4,53133,NA,4,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Pig Channel",279,69033,NA,279,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Raft R",106,46712,NA,106,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Reg Christie Cr",85,46722,NA,85,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Saskum Cr",13.01272431,46632,NA,13.01272431,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Shannon Cr",13,46753,NA,13,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Tumtum Cr",0,46764,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2000,"Wire Cache Cr",2,46733,NA,2,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Albreda R",1710,46825,NA,1710,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Avola Cr",60,46743,NA,60,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Barriere R",2040.358744,46602,NA,2040.358744,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Barriere R (lwr)",NA,46602,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Barriere R (upr)",NA,46602,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Birch Island Channel",990,69032,NA,990,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Blue R",2469,46795,NA,2469,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Cedar Cr",19,46805,NA,19,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Cook Cr",133,46815,NA,133,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Darlington Cr",58,53130,NA,58,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Dunn Cr",3316,46652,NA,3316,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"E Barriere R",41,46612,NA,41,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Fennell Cr",2707,46632,NA,2707,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Finn Cr",157,46784,NA,157,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Haggard Cr",25,46622,NA,25,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Harper Cr",0,1170,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Lemieux Cr",2405,46642,NA,2405,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Lindquist Cr",67,53131,NA,67,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Louis Cr",1455,46592,NA,1455,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Lyon Cr",1448,46774,NA,1448,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Mann Cr",176,46672,NA,176,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"N Thompson R (mid)",672,46582,NA,672,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"N Thompson R (upr)",673.3522256,46582,NA,673.3522256,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Paul Cr",25,53132,NA,25,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Peterson Cr",46,53133,NA,46,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Pig Channel",1369,69033,NA,1369,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Raft R",4099,46712,NA,4099,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Reg Christie Cr",906,46722,NA,906,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Saskum Cr",88,46632,NA,88,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Shannon Cr",44,46753,NA,44,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Tumtum Cr",39,46764,NA,39,NA,NA,NA,"CO_04",NA
"North Thompson",2001,"Wire Cache Cr",0,46733,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Albreda R",1058,46825,NA,1058,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Avola Cr",124,46743,NA,124,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Barriere R",1704.035874,46602,NA,1704.035874,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Barriere R (lwr)",NA,46602,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Barriere R (upr)",NA,46602,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Birch Island Channel",290,69032,NA,290,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Blue R",2972,46795,NA,2972,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Cedar Cr",25,46805,NA,25,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Cook Cr",109,46815,NA,109,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Darlington Cr",0,53130,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Dunn Cr",4477,46652,NA,4477,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"E Barriere R",16,46612,NA,16,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Fennell Cr",1948,46632,NA,1948,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Finn Cr",108,46784,NA,108,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Haggard Cr",14,46622,NA,14,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Harper Cr",52,1170,NA,52,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Lemieux Cr",1602,46642,NA,1602,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Lindquist Cr",10,53131,NA,10,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Louis Cr",1885,46592,NA,1885,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Lyon Cr",605,46774,NA,605,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Mann Cr",301,46672,NA,301,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"N Thompson R (mid)",681,46582,NA,681,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"N Thompson R (upr)",213,46582,NA,213,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Paul Cr",49,53132,NA,49,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Peterson Cr",11,53133,NA,11,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Pig Channel",767,69033,NA,767,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Raft R",2845,46712,NA,2845,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Reg Christie Cr",24,46722,NA,24,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Saskum Cr",81,46632,NA,81,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Shannon Cr",36,46753,NA,36,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Tumtum Cr",21,46764,NA,21,NA,NA,NA,"CO_04",NA
"North Thompson",2002,"Wire Cache Cr",55,46733,NA,55,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"Albreda R",366,46825,NA,366,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"Avola Cr",17,46743,NA,17,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"Barriere R",363.2286996,46602,NA,363.2286996,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"Barriere R (lwr)",NA,46602,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"Barriere R (upr)",NA,46602,NA,NA,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"Birch Island Channel",37,69032,NA,37,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"Blue R",295,46795,NA,295,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"Cedar Cr",5,46805,NA,5,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"Cook Cr",77,46815,NA,77,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"Darlington Cr",0,53130,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"Dunn Cr",2286,46652,NA,2286,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"E Barriere R",8,46612,NA,8,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"Fennell Cr",167,46632,NA,167,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"Finn Cr",119,46784,NA,119,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"Haggard Cr",28,46622,NA,28,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"Harper Cr",7,1170,NA,7,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"Lemieux Cr",129,46642,NA,129,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"Lindquist Cr",0,53131,NA,0,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"Louis Cr",1005,46592,NA,1005,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"Lyon Cr",1595,46774,NA,1595,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"Mann Cr",20,46672,NA,20,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"N Thompson R (mid)",225,46582,NA,225,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"N Thompson R (upr)",182,46582,NA,182,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"Paul Cr",25,53132,NA,25,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"Peterson Cr",4,53133,NA,4,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"Pig Channel",39,69033,NA,39,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"Raft R",88,46712,NA,88,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"Reg Christie Cr",56,46722,NA,56,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"Saskum Cr",3,46632,NA,3,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"Shannon Cr",7,46753,NA,7,NA,NA,NA,"CO_04",NA
"North Thompson",2003,"Tumtum Cr",39,46764,NA,39,NA,NA,NA,"CO_04",NA
