"CU_ID","Species","Stock","Year","DataType","RelLBM","AbsLBM","LongTrend","PercChange","ProbDeclBelowLBM","Percentile","RelUBM","AbsUBM","NumStdMetrics","GenAvgUsed"
"CK-03","Chinook","Lower Fraser River_FA_0.3",2005,"Abs_Abd",2.9604155529564,127.055114701783,129,156.3898,1.8667,NA,1.77918437660033,12.7055114701783,6,127055.114701783
"CK-03","Chinook","Lower Fraser River_FA_0.3",2006,"Abs_Abd",2.7254638077492,116.97145570098,121,121.263,3.7333,NA,1.63798039126449,11.697145570098,6,116971.45570098
"CK-03","Chinook","Lower Fraser River_FA_0.3",2007,"Abs_Abd",2.03242049282741,87.2274227111667,91,21.3172,17.5667,NA,1.22146729836956,8.72274227111667,6,87227.4227111667
"CK-03","Chinook","Lower Fraser River_FA_0.3",2008,"Abs_Abd",1.50168700624875,64.4494029341839,70,-46.2001,77.4,NA,0.90250102131552,6.44494029341839,6,64449.4029341839
"CK-03","Chinook","Lower Fraser River_FA_0.3",2009,"Abs_Abd",1.41648691414875,60.792785381436,66,-59.9389,92.6667,NA,0.851296496127205,6.0792785381436,6,60792.785381436
"CK-03","Chinook","Lower Fraser River_FA_0.3",2010,"Abs_Abd",1.61963677317971,69.5115710313266,75,-39.8752,71.5333,NA,0.973387820412908,6.95115710313266,6,69511.5710313266
"CK-03","Chinook","Lower Fraser River_FA_0.3",2011,"Abs_Abd",1.82544833342394,78.3445915738885,84,-26.8881,52.0667,NA,1.09707880431704,7.83445915738885,6,78344.5915738885
"CK-03","Chinook","Lower Fraser River_FA_0.3",2012,"Abs_Abd",1.8561689631129,79.6630595588794,88,-50.0723,81.7333,NA,1.11554163948467,7.96630595588794,6,79663.0595588794
"CK-03","Chinook","Lower Fraser River_FA_0.3",2013,"Abs_Abd",1.64315443187213,70.520901907088,80,-59.2625,90.5333,NA,0.987521731740996,7.0520901907088,6,70520.901907088
"CK-03","Chinook","Lower Fraser River_FA_0.3",2014,"Abs_Abd",1.33316822615251,57.2169139300136,66,-67.36,96.7333,NA,0.801222678681645,5.72169139300136,6,57216.9139300136
"CK-03","Chinook","Lower Fraser River_FA_0.3",2015,"Abs_Abd",1.26969486836092,54.492764360314,63,-35.3315,62.7333,NA,0.763075734614827,5.4492764360314,6,54492.764360314
"CK-03","Chinook","Lower Fraser River_FA_0.3",2016,"Abs_Abd",1.24509593796122,53.4370274654195,63,-28.5257,55.1333,NA,0.748291988257149,5.34370274654195,6,53437.0274654195
"CK-03","Chinook","Lower Fraser River_FA_0.3",2017,"Abs_Abd",1.13496607364965,48.7104739488958,59,-39.8628,71.3333,NA,0.682104883617541,4.87104739488958,6,48710.4739488958
"CK-03","Chinook","Lower Fraser River_FA_0.3",2018,"Abs_Abd",1.14234195679048,49.027032101534,60,-45.1105,77.3667,NA,0.686537726173948,4.9027032101534,6,49027.032101534
"CK-03","Chinook","Lower Fraser River_FA_0.3",2019,"Abs_Abd",0.9324627487134,40.0194362492817,50,-41.5308,73.8667,NA,0.560402120781965,4.00194362492817,6,40019.4362492817
"CK-03","Chinook","Lower Fraser River_FA_0.3",2020,"Abs_Abd",0.942235765381614,40.4388745786481,51,-55.4654,92.2,NA,0.566275620044924,4.04388745786481,6,40438.8745786481
"CK-03","Chinook","Lower Fraser River_FA_0.3",2021,"Abs_Abd",0.990901685276003,42.5275185286755,55,-58.2721,93.3333,NA,0.595523420835091,4.25275185286755,6,42527.5185286755
"CK-03","Chinook","Lower Fraser River_FA_0.3",2022,"Abs_Abd",1.14316043540668,49.0621595667839,64,-29.2179,55.6667,NA,0.68702962480793,4.90621595667839,6,49062.1595667839
"CK-07","Chinook","Maria Slough_SU_0.3",1995,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"CK-07","Chinook","Maria Slough_SU_0.3",1996,"Rel_Idx",NA,NA,NA,220.4814,7.4333,NA,NA,NA,1,NA
"CK-07","Chinook","Maria Slough_SU_0.3",1997,"Rel_Idx",NA,NA,NA,532.7493,1.8667,NA,NA,NA,1,NA
"CK-07","Chinook","Maria Slough_SU_0.3",1998,"Rel_Idx",NA,NA,NA,1108.8701,0.0667,NA,NA,NA,1,NA
"CK-07","Chinook","Maria Slough_SU_0.3",1999,"Rel_Idx",NA,NA,NA,2140.9825,0,NA,NA,NA,1,140.276149797455
"CK-07","Chinook","Maria Slough_SU_0.3",2000,"Rel_Idx",NA,NA,NA,5669.5153,0,NA,NA,NA,1,181.780006342042
"CK-07","Chinook","Maria Slough_SU_0.3",2001,"Rel_Idx",NA,NA,NA,13812.6818,0,NA,NA,NA,1,260.539890917589
"CK-07","Chinook","Maria Slough_SU_0.3",2002,"Rel_Idx",NA,NA,NA,49626.7511,0,NA,NA,NA,1,394.698970447819
"CK-07","Chinook","Maria Slough_SU_0.3",2003,"Rel_Idx",NA,NA,NA,60571.2801,0.0333,NA,NA,NA,1,541.953482858049
"CK-07","Chinook","Maria Slough_SU_0.3",2004,"Rel_Idx",NA,NA,NA,3987.4345,4.1667,NA,NA,NA,1,NA
"CK-07","Chinook","Maria Slough_SU_0.3",2005,"Rel_Idx",NA,NA,NA,1365.3984,8.8333,NA,NA,NA,1,NA
"CK-07","Chinook","Maria Slough_SU_0.3",2006,"Rel_Idx",NA,NA,NA,556.0326,18.2667,NA,NA,NA,1,NA
"CK-07","Chinook","Maria Slough_SU_0.3",2007,"Rel_Idx",NA,NA,NA,79.9418,29.2667,NA,NA,NA,1,NA
"CK-07","Chinook","Maria Slough_SU_0.3",2008,"Rel_Idx",NA,NA,NA,99.6378,29.2333,NA,NA,NA,1,507.2081208604
"CK-07","Chinook","Maria Slough_SU_0.3",2009,"Rel_Idx",NA,NA,NA,96.5283,30.1,NA,NA,NA,1,563.293400216014
"CK-07","Chinook","Maria Slough_SU_0.3",2010,"Rel_Idx",NA,NA,NA,130.1014,25.2667,NA,NA,NA,1,663.25372198498
"CK-07","Chinook","Maria Slough_SU_0.3",2011,"Rel_Idx",NA,NA,197,256.3505,16.6333,NA,NA,NA,2,799.980909555934
"CK-07","Chinook","Maria Slough_SU_0.3",2012,"Rel_Idx",NA,NA,166,234.4826,19.5333,NA,NA,NA,2,666.195953649199
"CK-07","Chinook","Maria Slough_SU_0.3",2013,"Rel_Idx",NA,NA,177,499.9862,13.4333,NA,NA,NA,2,751.247671628281
"CK-07","Chinook","Maria Slough_SU_0.3",2014,"Rel_Idx",NA,NA,155,653.8244,8.7,NA,NA,NA,2,650.101057773499
"CK-07","Chinook","Maria Slough_SU_0.3",2015,"Rel_Idx",NA,NA,140,2056.5121,3.1667,NA,NA,NA,2,618.712262993636
"CK-07","Chinook","Maria Slough_SU_0.3",2016,"Rel_Idx",NA,NA,113,-24.7747,49.7667,NA,NA,NA,2,465.390579234431
"CK-07","Chinook","Maria Slough_SU_0.3",2017,"Rel_Idx",NA,NA,63,-70.2823,86.6,NA,NA,NA,2,237.71746909821
"CK-07","Chinook","Maria Slough_SU_0.3",2018,"Rel_Idx",NA,NA,19,-97.3695,98.5,NA,NA,NA,2,55.1178251954134
