"CU_ID","Species","Stock","Year","DataType","RelLBM","AbsLBM","LongTrend","PercChange","ProbDeclBelowLBM","Percentile","RelUBM","AbsUBM","NumStdMetrics","GenAvgUsed","Group","SynStatus","BinLabel","BinPath","IntStatus","IntScore","SynScore","ErrorScore","ErrorType"
"CK-15","Chinook","Shuswap River_SU_0.3",2011,"Abs_Abd",15.6019135942254,27.0225143451984,122,-23.3829,47.8667,NA,2.57651738607918,2.70225143451984,6,27022.5143451984,"CK-Fraser_Thompson","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,NA,1,NA,"NA"
"CK-15","Chinook","Shuswap River_SU_0.3",2012,"Abs_Abd",11.4161150514645,19.7727112691366,94,-66.5533,87.1,NA,1.88526995319762,1.97727112691366,6,19772.7112691366,"CK-Fraser_Thompson","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,NA,1,NA,"NA"
"CK-15","Chinook","Shuswap River_SU_0.3",2013,"Abs_Abd",11.7918859982138,20.4235465489063,96,-57.1916,78.4667,NA,1.94732518582249,2.04235465489063,6,20423.5465489063,"CK-Fraser_Thompson","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,NA,1,NA,"NA"
"CK-15","Chinook","Shuswap River_SU_0.3",2014,"Abs_Abd",10.4516054883997,18.1021807059083,83,-17.768,44.7333,NA,1.72598976982345,1.81021807059083,6,18102.1807059083,"CK-Fraser_Thompson","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,NA,1,NA,"NA"
"CK-15","Chinook","Shuswap River_SU_0.3",2015,"Abs_Abd",12.5095068011547,21.6664657796,98,34.7192,21.8333,NA,2.06583388440122,2.16664657796,6,21666.4657796,"CK-Fraser_Thompson","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,NA,1,NA,"NA"
"CK-15","Chinook","Shuswap River_SU_0.3",2016,"Abs_Abd",13.8008393405715,23.9030537378698,112,-34.873,57.1667,NA,2.27908597805776,2.39030537378698,6,23903.0537378698,"CK-Fraser_Thompson","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,NA,1,NA,"NA"
"CK-15","Chinook","Shuswap River_SU_0.3",2017,"Abs_Abd",11.3788104965649,19.7080997800504,94,-53.23,72.7333,NA,1.87910943745713,1.97080997800504,6,19708.0997800504,"CK-Fraser_Thompson","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,NA,1,NA,"NA"
"CK-15","Chinook","Shuswap River_SU_0.3",2018,"Abs_Abd",8.97468109205803,15.5441476514445,74,-29.3713,53.6,NA,1.48208883022926,1.55441476514445,6,15544.1476514445,"CK-Fraser_Thompson","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,NA,1,NA,"NA"
"CK-15","Chinook","Shuswap River_SU_0.3",2019,"Abs_Abd",8.35674809780404,14.4738877053966,69,-21.557,47.9,NA,1.38004268739479,1.44738877053966,6,14473.8877053966,"CK-Fraser_Thompson","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,NA,1,NA,"NA"
"CK-15","Chinook","Shuswap River_SU_0.3",2020,"Abs_Abd",11.7924424616459,20.4245103435707,96,-25.5142,50.4333,NA,1.94741708081338,2.04245103435707,6,20424.5103435707,"CK-Fraser_Thompson","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,NA,1,NA,"NA"
"CK-15","Chinook","Shuswap River_SU_0.3",2021,"Abs_Abd",14.357076910445,24.8664572088907,116,-4.2865,38.8,NA,2.3709436698027,2.48664572088907,6,24866.4572088907,"CK-Fraser_Thompson","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,NA,1,NA,"NA"
"CK-15","Chinook","Shuswap River_SU_0.3",2022,"Abs_Abd",17.0327526944788,29.5007276668373,136,104.2509,7.8333,NA,2.81280774855428,2.95007276668373,6,29500.7276668373,"CK-Fraser_Thompson","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,NA,1,NA,"NA"
"PKO-01","Pink","Fraser Pink",1995,"Rel_Idx",3.96385856353592,NA,243,124.2327,8.4667,NA,1.52650723404256,NA,4,7174584.00000001,"PK_Fraser","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,NA,1,NA,"NA"
"PKO-01","Pink","Fraser Pink",2001,"Rel_Idx",10.9467513812155,NA,611,23.0236,35.2333,NA,4.21566382978723,NA,4,19813620,"PK_Fraser","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,NA,1,NA,"NA"
"PKO-01","Pink","Fraser Pink",2003,"Rel_Idx",12.2547127071823,NA,630,435.0743,6.8,NA,4.71936808510638,NA,4,22181030,"PK_Fraser","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,NA,1,NA,"NA"
"PKO-01","Pink","Fraser Pink",2005,"Rel_Idx",4.8671955801105,NA,241,425.3911,7.2,NA,1.87438808510638,NA,4,8809624,"PK_Fraser","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,NA,1,NA,"NA"
"PKO-01","Pink","Fraser Pink",2007,"Rel_Idx",4.22654806629834,NA,203,36.2432,32.1667,NA,1.62767063829787,NA,4,7650051.99999999,"PK_Fraser","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,NA,1,NA,"NA"
"PKO-01","Pink","Fraser Pink",2009,"Rel_Idx",8.52421878453039,NA,388,-45.7755,68.6,NA,3.28273106382979,NA,4,15428836,"PK_Fraser","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,NA,1,NA,"NA"
"PKO-01","Pink","Fraser Pink",2011,"Rel_Idx",7.06326394475138,NA,308,-18.7643,45.3,NA,2.72010802978723,NA,4,12784507.74,"PK_Fraser","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,NA,1,NA,"NA"
"PKO-01","Pink","Fraser Pink",2013,"Rel_Idx",5.16270170055249,NA,218,29.8631,12.8,NA,1.98818937829787,NA,4,9344490.07800001,"PK_Fraser","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,NA,1,NA,"NA"
"PKO-01","Pink","Fraser Pink",2015,"Rel_Idx",2.93693093922652,NA,123,-39.875,64.3,NA,1.13103085106383,NA,4,5315845,"PK_Fraser","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,NA,1,NA,"NA"
"PKO-01","Pink","Fraser Pink",2019,"Rel_Idx",4.58973451878453,NA,190,-51.8621,73.6333,NA,1.7675360593617,NA,4,8307419.479,"PK_Fraser","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,NA,1,NA,"NA"
"PKO-01","Pink","Fraser Pink",2021,"Rel_Idx",4.32455500994476,NA,176,2.4458,31.3667,NA,1.66541373787234,NA,4,7827444.56800001,"PK_Fraser","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,NA,1,NA,"NA"
"PKO-01","Pink","Fraser Pink",2023,"Rel_Idx",5.29047513812154,NA,210,124.403,3.6,NA,2.03739574468085,NA,4,9575759.99999999,"PK_Fraser","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,NA,1,NA,"NA"
"CK-03","Chinook","Lower Fraser River_FA_0.3",1996,"Abs_Abd",1.40916389132312,60.4784958878056,NA,-59.2692,86.9333,NA,0.846895422167221,6.04784958878056,5,60478.4958878056,"CK-Fraser_Lower","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,NA,3,NA,"NA"
"CK-03","Chinook","Lower Fraser River_FA_0.3",1997,"Abs_Abd",1.23877291962388,53.1656561644177,NA,-47.1653,73.0333,NA,0.744491908424602,5.31656561644177,5,53165.6561644177,"CK-Fraser_Lower","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,NA,3,NA,"NA"
"CK-03","Chinook","Lower Fraser River_FA_0.3",1998,"Abs_Abd",1.47677174077149,63.3800895704306,68,9.7711,26.4667,NA,0.887527160287215,6.33800895704306,6,63380.0895704306,"CK-Fraser_Lower","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,NA,3,NA,"NA"
"CK-03","Chinook","Lower Fraser River_FA_0.3",2008,"Abs_Abd",1.50168700624875,64.4494029341839,70,-44.7136,74.4333,NA,0.90250102131552,6.44494029341839,6,64449.4029341839,"CK-Fraser_Lower","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,NA,3,NA,"NA"
"CK-03","Chinook","Lower Fraser River_FA_0.3",2009,"Abs_Abd",1.41648691414875,60.792785381436,66,-59.7393,93.3,NA,0.851296496127205,6.0792785381436,6,60792.785381436,"CK-Fraser_Lower","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,NA,3,NA,"NA"
"CK-03","Chinook","Lower Fraser River_FA_0.3",2010,"Abs_Abd",1.61963677317971,69.5115710313266,75,-39.8469,70.4333,NA,0.973387820412908,6.95115710313266,6,69511.5710313266,"CK-Fraser_Lower","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,NA,3,NA,"NA"
"CK-03","Chinook","Lower Fraser River_FA_0.3",2011,"Abs_Abd",1.82544833342394,78.3445915738885,84,-26.7039,52.1,NA,1.09707880431704,7.83445915738885,6,78344.5915738885,"CK-Fraser_Lower","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,NA,3,NA,"NA"
"CK-03","Chinook","Lower Fraser River_FA_0.3",2013,"Abs_Abd",1.64315443187213,70.520901907088,80,-59.1291,90,NA,0.987521731740996,7.0520901907088,6,70520.901907088,"CK-Fraser_Lower","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,NA,3,NA,"NA"
"CK-03","Chinook","Lower Fraser River_FA_0.3",2014,"Abs_Abd",1.33316822615251,57.2169139300136,66,-67.6007,96.8667,NA,0.801222678681645,5.72169139300136,6,57216.9139300136,"CK-Fraser_Lower","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,NA,3,NA,"NA"
"CK-03","Chinook","Lower Fraser River_FA_0.3",2015,"Abs_Abd",1.26969486836092,54.492764360314,63,-34.5346,63.2667,NA,0.763075734614827,5.4492764360314,6,54492.764360314,"CK-Fraser_Lower","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,NA,3,NA,"NA"
"CK-03","Chinook","Lower Fraser River_FA_0.3",2016,"Abs_Abd",1.24509593796122,53.4370274654195,63,-28.0618,53.8333,NA,0.748291988257149,5.34370274654195,6,53437.0274654195,"CK-Fraser_Lower","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,NA,3,NA,"NA"
"CK-03","Chinook","Lower Fraser River_FA_0.3",2017,"Abs_Abd",1.13496607364965,48.7104739488958,59,-39.8285,70.1,NA,0.682104883617541,4.87104739488958,6,48710.4739488958,"CK-Fraser_Lower","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,NA,3,NA,"NA"
"CK-03","Chinook","Lower Fraser River_FA_0.3",2018,"Abs_Abd",1.14234195679048,49.027032101534,60,-44.2816,76.7,NA,0.686537726173948,4.9027032101534,6,49027.032101534,"CK-Fraser_Lower","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,NA,3,NA,"NA"
"CK-03","Chinook","Lower Fraser River_FA_0.3",2022,"Abs_Abd",1.14316043540668,49.0621595667839,64,-29.6325,56.1667,NA,0.68702962480793,4.90621595667839,6,49062.1595667839,"CK-Fraser_Lower","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,NA,3,NA,"NA"
"PKO-01","Pink","Fraser Pink",1997,"Rel_Idx",1.57022541436464,NA,96,-61.8692,81.6667,NA,0.604703829787234,NA,4,2842108,"PK_Fraser","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,NA,3,NA,"NA"
"PKO-01","Pink","Fraser Pink",1999,"Rel_Idx",1.90330497237569,NA,116,-79.5985,98.2,NA,0.732974893617021,NA,4,3444982,"PK_Fraser","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,NA,3,NA,"NA"
"PKO-01","Pink","Fraser Pink",2017,"Rel_Idx",1.87412099447514,NA,79,-78.9288,99.8667,NA,0.721735957446809,NA,4,3392159,"PK_Fraser","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,NA,3,NA,"NA"
"CK-04","Chinook","Lower Fraser River_SP_1.3",1995,"Rel_Idx",NA,NA,83,-28.0881,53.4333,NA,NA,NA,2,357.293984997069,"CK-Fraser_Lower","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,NA,3,NA,"NA"
"CK-04","Chinook","Lower Fraser River_SP_1.3",1996,"Rel_Idx",NA,NA,88,-51.1184,82.7,NA,NA,NA,2,374.204606247232,"CK-Fraser_Lower","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,NA,3,NA,"NA"
"CK-04","Chinook","Lower Fraser River_SP_1.3",1997,"Rel_Idx",NA,NA,83,-22.9528,47.2333,NA,NA,NA,2,359.355781061562,"CK-Fraser_Lower","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,NA,3,NA,"NA"
"CK-04","Chinook","Lower Fraser River_SP_1.3",1998,"Rel_Idx",NA,NA,96,26.664,11.9333,NA,NA,NA,2,424.619885408594,"CK-Fraser_Lower","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,NA,3,NA,"NA"
"CK-04","Chinook","Lower Fraser River_SP_1.3",1999,"Rel_Idx",NA,NA,85,10.7082,20.6333,NA,NA,NA,2,363.84215625426,"CK-Fraser_Lower","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,NA,3,NA,"NA"
"CK-04","Chinook","Lower Fraser River_SP_1.3",2000,"Rel_Idx",NA,NA,100,9.8921,20.2333,NA,NA,NA,2,430.970778109684,"CK-Fraser_Lower","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,NA,3,NA,"NA"
"CK-04","Chinook","Lower Fraser River_SP_1.3",2001,"Rel_Idx",NA,NA,113,30.0631,12.9667,NA,NA,NA,2,493.183199511491,"CK-Fraser_Lower","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,NA,3,NA,"NA"
"CK-04","Chinook","Lower Fraser River_SP_1.3",2002,"Rel_Idx",NA,NA,107,-0.1304,24.4333,NA,NA,NA,2,473.209451020481,"CK-Fraser_Lower","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,NA,3,NA,"NA"
"CK-04","Chinook","Lower Fraser River_SP_1.3",2003,"Rel_Idx",NA,NA,101,29.5948,9.2,NA,NA,NA,2,448.168856431157,"CK-Fraser_Lower","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,NA,3,NA,"NA"
"CK-04","Chinook","Lower Fraser River_SP_1.3",2004,"Rel_Idx",NA,NA,105,-4.5329,29.5,NA,NA,NA,2,454.653331605861,"CK-Fraser_Lower","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,NA,3,NA,"NA"
"CK-04","Chinook","Lower Fraser River_SP_1.3",2005,"Rel_Idx",NA,NA,127,64.3914,6.3,NA,NA,NA,2,570.808362763323,"CK-Fraser_Lower","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,NA,3,NA,"NA"
"CK-04","Chinook","Lower Fraser River_SP_1.3",2006,"Rel_Idx",NA,NA,137,103.1239,3.4667,NA,NA,NA,2,636.199402703136,"CK-Fraser_Lower","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,NA,3,NA,"NA"
"CK-04","Chinook","Lower Fraser River_SP_1.3",2007,"Rel_Idx",NA,NA,170,302.8984,0.2667,NA,NA,NA,2,823.98541381717,"CK-Fraser_Lower","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,NA,3,NA,"NA"
"CK-04","Chinook","Lower Fraser River_SP_1.3",2008,"Rel_Idx",NA,NA,149,140.4559,3.5,NA,NA,NA,2,705.373498643875,"CK-Fraser_Lower","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,NA,3,NA,"NA"
"CK-04","Chinook","Lower Fraser River_SP_1.3",2009,"Rel_Idx",NA,NA,185,135.61,3.4333,NA,NA,NA,2,885.838878061484,"CK-Fraser_Lower","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,NA,3,NA,"NA"
"CK-04","Chinook","Lower Fraser River_SP_1.3",2010,"Rel_Idx",NA,NA,180,135.9509,3.6,NA,NA,NA,2,889.258296608343,"CK-Fraser_Lower","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,NA,3,NA,"NA"
"CK-04","Chinook","Lower Fraser River_SP_1.3",2011,"Rel_Idx",NA,NA,167,123.419,4.2333,NA,NA,NA,2,838.958936418542,"CK-Fraser_Lower","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,NA,3,NA,"NA"
"CK-04","Chinook","Lower Fraser River_SP_1.3",2012,"Rel_Idx",NA,NA,132,124.1812,4.7333,NA,NA,NA,2,666.76470658472,"CK-Fraser_Lower","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,NA,3,NA,"NA"
"CK-04","Chinook","Lower Fraser River_SP_1.3",2013,"Rel_Idx",NA,NA,133,59.8459,13.0333,NA,NA,NA,2,660.96587172361,"CK-Fraser_Lower","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,NA,3,NA,"NA"
"CK-04","Chinook","Lower Fraser River_SP_1.3",2014,"Rel_Idx",NA,NA,122,-11.8946,40.0333,NA,NA,NA,2,598.153872405279,"CK-Fraser_Lower","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,NA,3,NA,"NA"
"CK-04","Chinook","Lower Fraser River_SP_1.3",2015,"Rel_Idx",NA,NA,98,-27.1436,52.0667,NA,NA,NA,2,480.415425463115,"CK-Fraser_Lower","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,NA,3,NA,"NA"
"CK-07","Chinook","Maria Slough_SU_0.3",2011,"Rel_Idx",NA,NA,197,NA,NA,NA,NA,NA,1,799.980909555934,"CK-Fraser_Lower","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,NA,3,NA,"NA"
"CK-07","Chinook","Maria Slough_SU_0.3",2012,"Rel_Idx",NA,NA,166,NA,NA,NA,NA,NA,1,666.195953649199,"CK-Fraser_Lower","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,NA,3,NA,"NA"
"CK-07","Chinook","Maria Slough_SU_0.3",2013,"Rel_Idx",NA,NA,177,NA,NA,NA,NA,NA,1,751.247671628281,"CK-Fraser_Lower","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,NA,3,NA,"NA"
"CK-07","Chinook","Maria Slough_SU_0.3",2014,"Rel_Idx",NA,NA,155,NA,NA,NA,NA,NA,1,650.101057773499,"CK-Fraser_Lower","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,NA,3,NA,"NA"
"CK-07","Chinook","Maria Slough_SU_0.3",2015,"Rel_Idx",NA,NA,140,NA,NA,NA,NA,NA,1,618.712262993636,"CK-Fraser_Lower","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,NA,3,NA,"NA"
