Stock,Year,Spn,Rec,RecAge3,RecAge4,RecAge5,RecAge6,RecAge7,Total.Run,RpS,Total.Harvest
Mcdonell,1965,6000,3537.406543,486.949316,1122.91893,1927.538296,0,0,7628.378235,0.589567757,1628.378235
Mcdonell,1966,8000,3629.245639,176.6082899,1736.95319,1715.684159,0,0,11364.64312,0.453655705,3364.64312
Mcdonell,1967,400,2618.019621,273.1811926,1546.046104,798.7923246,0,0,592.6250811,6.545049053,192.6250811
Mcdonell,1968,5000,3740.077027,243.156074,719.8118342,2777.109119,0,0,7018.956904,0.748015405,2018.956904
Mcdonell,1969,1944,5205.410465,113.2091852,2502.522805,2589.678475,0,0,2545.657084,2.67768028,601.657084
Mcdonell,1970,3000,2849.414977,393.5869822,2333.624342,122.2036523,0,0,3937.672679,0.949804992,937.672679
Mcdonell,1971,2600,946.401185,367.0232937,110.1207816,469.2571097,0,0,3504.886337,0.364000456,904.886337
Mcdonell,1972,1200,1247.835612,17.31936509,422.8593721,807.6568747,0,0,1631.813344,1.03986301,431.813344
Mcdonell,1973,4000,6260.90185,66.50566534,727.799903,5466.596282,0,0,5673.218906,1.565225462,1673.218906
Mcdonell,1974,3600,6505.253027,114.4655173,4926.087263,1464.700246,0,0,5290.326111,1.80701473,1690.326111
Mcdonell,1975,200,2284.899579,774.755705,1319.878194,190.2656805,0,0,249.643799,11.4244979,49.643799
Mcdonell,1976,700,2392.176864,207.5852712,171.4531853,2013.138408,0,0,958.6221472,3.41739552,258.6221472
Mcdonell,1977,1200,3186.363857,26.96548526,1814.089601,1345.30877,0,0,1649.922295,2.655303214,449.922295
Mcdonell,1978,8000,7096.062262,285.3129051,1212.291535,5598.457821,0,0,11167.43925,0.887007783,3167.43925
Mcdonell,1979,2200,5825.817878,190.6644631,5044.91101,590.2424046,0,0,2992.163711,2.648099035,792.163711
Mcdonell,1980,280,2235.966954,793.4438383,531.8822612,910.6408548,0,0,388.6843511,7.985596266,108.6843511
Mcdonell,1981,3000,4892.895434,83.6523582,820.6013551,3988.641721,0,0,4112.540914,1.630965145,1112.540914
Mcdonell,1982,2000,7137.595353,129.0609661,3594.265274,3414.269113,0,0,2748.264769,3.568797676,748.264769
Mcdonell,1983,10000,6940.536023,565.2919603,3076.683685,3298.560377,0,0,11436.81267,0.694053602,1436.81267
Mcdonell,1984,1000,5881.964284,483.8887559,2972.415636,2425.659892,0,0,1205.777024,5.881964284,205.777024
Mcdonell,1985,1200,4750.045275,467.4898857,2185.823076,2096.732313,0,0,1860.303176,3.958371063,660.303176
Mcdonell,1986,6000,3099.373673,343.7776896,1889.41817,866.1778128,0,0,8148.198955,0.516562279,2148.198955
Mcdonell,1987,6000,9797.332559,297.1602873,780.5345908,8719.637681,0,NA,6974.841554,1.63288876,974.841554
Mcdonell,1988,4000,20797.87849,122.7594224,7857.484605,12817.63446,NA,NA,6738.465899,5.199469622,2738.465899
Mcdonell,1989,3500,NA,1235.794394,11550.29247,NA,NA,NA,4955.260658,NA,1455.260658
Mcdonell,1990,3000,NA,1816.584747,NA,NA,NA,NA,4283.310771,NA,1283.310771
Mcdonell,1991,1200,NA,NA,NA,NA,NA,NA,1769.471826,NA,569.471826
Mcdonell,1992,10000,NA,NA,NA,NA,NA,NA,17812.91668,NA,7812.91668
Mcdonell,1993,15000,NA,NA,NA,NA,NA,NA,26184.51168,NA,11184.51168
Mcdonell,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mcdonell,1995,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Mcdonell,1996,NA,NA,NA,NA,NA,0,0,NA,NA,NA
Mcdonell,1997,NA,NA,NA,NA,4900.594468,0,0,NA,NA,NA
Mcdonell,1998,NA,NA,NA,4416.048808,5506.290761,0,0,NA,NA,NA
Mcdonell,1999,NA,9265.706449,694.5388549,4961.856957,3609.310638,0,0,NA,NA,NA
Mcdonell,2000,NA,7356.137754,780.3814222,3252.440504,3323.315828,0,0,NA,NA,NA
Mcdonell,2001,NA,7159.952159,511.5310997,2994.723395,3653.697664,0,0,NA,NA,NA
Mcdonell,2002,7072,6057.91184,470.9983625,3292.438769,2294.474709,0,0,10011.18213,0.856605181,2939.18213
Mcdonell,2003,9106,2761.511972,517.8218701,2067.608811,176.0812903,0,0,11248.52914,0.3032629,2142.52914
Mcdonell,2004,6000.334821,2486.120593,325.1854132,158.6712749,2002.263905,0,0,7373.282241,0.414330311,1372.94742
Mcdonell,2005,5886.623673,3905.775003,24.95519646,1804.290314,2076.529492,0,0,6789.037585,0.663500033,902.413912
Mcdonell,2006,5478.5225,4280.117412,283.7717116,1871.212901,2125.1328,0,0,7463.958303,0.781253963,1985.435803
Mcdonell,2007,3900.707525,4409.021531,294.2970338,1915.010562,2199.713935,0,0,4687.268933,1.130313284,786.561408
Mcdonell,2008,326.6666667,4031.10133,301.1853584,1982.217497,1747.698475,0,0,359.7077616,12.34010611,33.0410949
Mcdonell,2009,3736.287202,4170.259049,311.7554019,1574.895008,2283.608639,0,0,4090.325931,1.116150559,354.038729
Mcdonell,2010,3836.458333,9917.2906,247.6933167,2057.817123,7611.780161,0,0,4242.039427,2.585011941,405.581094
Mcdonell,2011,3718.579893,12251.9453,323.6454147,6859.166358,5069.133526,0,0,4341.32872,3.294791466,622.748827
Mcdonell,2012,3940,9172.183561,1078.782811,4567.923588,3525.477161,0,0,4493.686834,2.327965371,553.686834
Mcdonell,2013,3320,5643.003187,718.4251254,3176.896051,1747.682011,0,0,3570.2868,1.699699755,250.2868
Mcdonell,2014,4220,4295.718458,499.6497643,1574.880172,2221.188522,0,0,4665.071176,1.017942763,445.071176
Mcdonell,2015,14567.88763,2383.106567,247.6909833,2001.568787,133.8467967,0,0,15549.72933,0.163586281,981.8417
Mcdonell,2016,8924.226641,3291.479876,314.7988968,120.6127116,2856.068267,0,NA,10355.48224,0.368825222,1431.255599
Mcdonell,2017,7097.367332,5080.353539,18.96949473,2573.674877,2487.709167,NA,NA,7202.022977,0.715808172,104.655645
Mcdonell,2018,3417.083333,NA,404.7775014,2241.737237,NA,NA,NA,3570.253166,NA,153.169833
Mcdonell,2019,4167.547043,NA,352.5716498,NA,NA,NA,NA,4537.556205,NA,370.009162
Mcdonell,2020,258,NA,NA,NA,NA,NA,NA,273.429003,NA,15.429003
Mcdonell,2021,5448,NA,NA,NA,NA,NA,NA,5834.520646,NA,386.520646
Mcdonell,2022,4730,NA,NA,NA,NA,NA,NA,5082.018054,NA,352.018054
Meziadin,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Meziadin,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Meziadin,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Meziadin,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Meziadin,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Meziadin,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Meziadin,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Meziadin,1975,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Meziadin,1976,NA,NA,NA,NA,NA,51268.22115,0,NA,NA,NA
Meziadin,1977,NA,NA,NA,NA,538316.3221,53427.18541,0,NA,NA,NA
Meziadin,1978,NA,NA,NA,51268.22115,305945.4341,61473.02801,0,NA,NA,NA
Meziadin,1979,NA,492997.9453,0,122326.8837,267588.4749,103082.5868,0,NA,NA,NA
Meziadin,1980,NA,418629.0795,5385.460485,32544.54424,292067.3292,88631.74555,0,NA,NA,NA
Meziadin,1981,NA,415404.3175,0,183257.932,193090.5885,39055.79697,0,NA,NA,NA
Meziadin,1982,250000,312031.9393,0,34819.61432,262738.9978,14473.32716,0,640852.7644,1.248127757,390852.7644
Meziadin,1983,170000,360459.8394,0,53257.90496,237362.5653,69839.36915,0,487255.9301,2.120351997,317255.9301
Meziadin,1984,140000,152822.5759,0,37630.6506,77002.38137,38189.5439,0,361606.0471,1.091589828,221606.0471
Meziadin,1985,288663,284767.0952,0,32233.55499,199760.6912,52772.84905,0,572681.0376,0.986503623,284018.0376
Meziadin,1986,115543,511068.7027,0,55815.48724,354331.9864,100921.229,0,316541.9484,4.423190524,200998.9484
Meziadin,1987,143989,1295792.447,0,346793.008,841010.242,107989.1969,0,355052.6997,8.999246102,211063.6997
Meziadin,1988,116984,1707763.221,0,740089.013,925621.6878,42052.52021,0,289466.5431,14.59826319,172482.5431
Meziadin,1989,50000,888166.8891,0,509091.9283,319599.1536,59475.80726,0,179075.3055,17.76333778,129075.3055
Meziadin,1990,120954,473856.7623,0,58873.52829,365351.3874,49631.84655,0,293765.7223,3.917660948,172811.7223
Meziadin,1991,250000,1236211.373,0,424827.1947,719661.775,91722.40306,0,753897.8435,4.944845491,503897.8435
Meziadin,1992,592118,401191.1465,0,57903.82098,303830.4601,39456.86538,0,1682020.484,0.677552695,1089902.484
Meziadin,1993,400000,513246.1213,0,171979.5057,298118.5384,43148.07716,0,1542702.813,1.283115303,1142702.813
Meziadin,1994,158010,666975.7286,0,96450.11537,460246.1564,110279.4569,0,420525.2021,4.221098213,262515.2021
Meziadin,1995,205853,554674.5656,0,222931.732,204221.2165,127521.6171,0,849654.3894,2.694517766,643801.3894
Meziadin,1996,182082,287521.8197,0,93941.75959,159402.0214,34178.03871,0,827197.4425,1.579078765,645115.4425
Meziadin,1997,158687,801465.5049,0,111581.415,581026.6581,108857.4318,0,573265.0191,5.050605941,414578.0191
Meziadin,1998,163925,1164385.358,0,524063.2602,607787.3278,32534.77028,0,438409.6153,7.103159117,274484.6153
Meziadin,1999,180350,684244.549,0,190500.5057,429458.9677,64285.07561,0,719134.6193,3.79398142,538784.6193
Meziadin,2000,137042,593170.6905,0,182194.7136,291425.6761,119550.3009,0,408442.433,4.328386119,271400.433
Meziadin,2001,116192,431506.4025,0,72856.41902,257492.9558,101157.0277,0,398505.0535,3.713735907,282313.0535
Meziadin,2002,332442,377188.1134,0,82765.59293,268455.1889,25967.33161,0,1139267.957,1.134598256,806825.957
Meziadin,2003,196852,242601.6957,0,19453.27456,171384.3886,51764.03248,0,907145.2654,1.232406558,710293.2654
Meziadin,2004,140923,383420.2707,0,62321.59586,302620.4976,18478.17733,0,650695.4056,2.720778516,509772.4056
Meziadin,2005,142858,283368.3078,0,43800.33517,209419.343,30148.62957,0,428567.1707,1.983566253,285709.1707
Meziadin,2006,146954,329914.9163,0,73912.7093,194291.1683,61711.03867,0,459808.8496,2.245021682,312854.8496
Meziadin,2007,104308,377892.3784,9239.088663,107195.1274,212560.2443,48897.91807,0,389065.4911,3.622851348,284757.4911
Meziadin,2008,150383,314211.1107,3349.84773,54854.25659,215965.8048,40041.2016,0,259673.3161,2.089405789,109290.3161
Meziadin,2009,168404,389476.1525,17141.95519,134469.2747,163244.8988,74620.02382,0,398184.8652,2.312748822,229780.8652
Meziadin,2010,159120,279480.2789,8149.653012,77002.31078,169967.832,24360.48308,0,307969.6221,1.756412009,148849.6221
Meziadin,2011,167524,340575.7085,27720.83188,165822.2752,107882.1394,39150.46206,0,334984.773,2.032996517,167460.773
Meziadin,2012,144923,143667.2248,4145.556879,36540.72463,92003.58584,10977.35742,0,342839.1037,0.99133488,197916.1037
Meziadin,2013,170376,125170.4396,6960.138024,50895.60068,52142.44773,15172.25316,0,407482.6506,0.734671782,237106.6506
Meziadin,2014,144920,126472.323,13702.66172,60375.46579,45516.75949,6877.436016,0,308009.2431,0.872704409,163089.2431
Meziadin,2015,185917,192130.4442,13721.69677,62068.30839,96284.10422,20056.33479,0,414555.6879,1.033420527,228638.6879
Meziadin,2016,109868,222352.9187,15172.25316,56738.84713,125130.2301,25311.58832,NA,174003.4506,2.023818753,64135.4506
Meziadin,2017,119088,NA,12035.51303,146428.993,175255.2351,NA,NA,195752.3103,NA,76664.3103
Meziadin,2018,96827,NA,100104.1842,228629.6709,NA,NA,NA,137216.9677,NA,40389.9677
Meziadin,2019,88128,NA,52273.93217,NA,NA,NA,NA,137929.5742,NA,49801.5742
Meziadin,2020,126468,NA,NA,NA,NA,NA,NA,171935.9004,NA,45467.9004
Meziadin,2021,273955,NA,NA,NA,NA,NA,NA,391719.7421,NA,117764.7421
Meziadin,2022,343765,NA,NA,NA,NA,NA,NA,481470.426,NA,137705.426
Morice,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morice,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morice,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morice,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morice,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morice,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morice,1953,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Morice,1954,NA,NA,NA,NA,NA,2438.812609,0,NA,NA,NA
Morice,1955,NA,NA,NA,NA,6503.500288,3235.25151,0,NA,NA,NA
Morice,1956,NA,11477.8743,NA,660.5117504,8627.337356,2190.025196,0,NA,NA,NA
Morice,1957,NA,7177.420685,0,876.2139533,5840.067187,461.1395442,0,NA,NA,NA
Morice,1958,NA,5300.202709,0,593.1318258,1229.705451,3477.365433,0,NA,NA,NA
Morice,1959,NA,15149.64839,0,124.8919603,9272.974483,5751.781946,0,NA,NA,NA
Morice,1960,4009.203221,21829.05618,0,941.7864742,15338.08518,5549.184519,0,9602.824648,5.444736765,5593.621427
Morice,1961,5727.433173,20352.54298,0,1557.774282,14797.82538,3996.943325,0,12738.80282,3.553519067,7011.369647
Morice,1962,3436.459904,14774.11254,0,1502.904145,10658.51553,2612.692864,0,8623.224209,4.299224478,5186.764305
Morice,1963,1145.486635,10169.85634,0,1082.505487,6967.180967,2120.169883,0,1815.736955,8.878197288,670.25032
Morice,1964,5727.433173,12456.20029,0,707.6043194,5653.786351,6094.809621,0,13692.12639,2.174831188,7964.693217
Morice,1965,11454.86635,21600.19622,0,574.2126783,16252.82565,4773.15789,0,22647.64141,1.885678589,11192.77506
Morice,1966,6872.919808,17082.90819,0,1650.677611,12728.42103,2703.809542,0,21849.91404,2.485538703,14976.99423
Morice,1967,3894.654558,10337.36667,0,1292.730266,7210.158775,1834.477628,0,15737.96434,2.654244816,11843.30978
Morice,1968,3436.459904,8306.941214,0,732.2817532,4891.940339,2682.719122,0,10287.47815,2.417296126,6851.018246
Morice,1969,3780.105894,7893.366395,0,496.8376925,7153.917654,242.6110486,0,8348.168912,2.08813367,4568.063018
Morice,1970,10767.57437,1528.529344,0,726.5697643,646.9627959,154.9967833,0,23998.31288,0.141956702,13230.73851
Morice,1971,7560.211789,1425.985886,0,65.70715919,413.3247553,946.9539717,0,18794.30919,0.188617188,11234.0974
Morice,1972,4123.751885,3414.526062,0,41.97829561,2525.21059,847.337177,0,10646.25007,0.828014429,6522.498185
Morice,1973,2290.973269,3568.296022,0,256.4667014,2259.565804,1052.263517,0,7223.25566,1.5575459,4932.282391
Morice,1974,2749.167923,3695.542939,0,229.4871528,2806.036043,660.0197431,0,10563.20654,1.344240527,7814.038617
Morice,1975,515.4689856,3602.08732,0,284.9880366,1760.052647,1557.046636,0,955.2810037,6.987980694,439.8120181
Morice,1976,229.0973269,9425.925695,0,178.7553476,4152.12436,5095.045987,0,610.2998342,41.14376113,381.2025073
Morice,1977,1374.583962,19605.59802,0,421.7001318,13586.78929,5597.1086,0,3728.631263,14.26293232,2354.047301
Morice,1978,1145.486635,21201.41353,0,1379.908292,14925.62293,4895.882307,0,3336.390134,18.50865202,2190.903499
Morice,1979,1603.681288,17306.98051,0,1515.883584,13055.68614,2735.410786,0,4143.287596,10.79203246,2539.606308
Morice,1980,916.3893077,12981.10177,0,1325.968129,7294.42876,4360.704884,0,2598.827738,14.16548803,1682.43843
Morice,1981,2290.973269,16688.60356,0,740.8404236,11628.54635,4319.216785,0,6130.871128,7.284503834,3839.897859
Morice,1982,6872.919808,14611.94744,0,1181.024243,11517.91142,1913.011777,0,20061.74357,2.12601745,13188.82376
Morice,1983,9163.893077,12495.12702,0,1169.787883,5101.364735,6223.974401,0,22038.61511,1.36351733,12874.72203
Morice,1984,6872.919808,21829.72107,0,518.1073578,16597.26506,4714.348653,0,19277.53658,3.176193187,12404.61677
Morice,1985,4581.946539,41549.53658,0,1685.659739,12571.5964,27292.28044,0,10770.67997,9.068097199,6188.733431
Morice,1986,6872.919808,97300.73937,0,1276.802764,72779.41446,23244.52215,0,17170.27548,14.15711839,10297.35567
Morice,1987,9163.893077,84816.53487,0,7391.659307,61985.39237,15439.48319,0,17006.91609,9.255513367,7843.023013
Morice,1988,2290.973269,66451.40825,0,6295.391435,41171.95516,18984.06166,0,7532.48387,29.00575452,5241.510601
Morice,1989,12829.45031,88816.17564,0,4181.52671,50624.1644,34010.48452,0,24506.8992,6.922835624,11677.44889
Morice,1990,6872.919808,126254.5888,0,5141.516715,90694.62536,30418.44676,0,18562.74782,18.36986206,11689.82801
Morice,1991,45819.46539,116482.3953,0,9211.17292,81115.85799,26155.3644,0,107463.3542,2.542203282,61643.88881
Morice,1992,30928.13914,81818.21661,0,8238.329356,69747.63836,3832.248894,0,91525.30596,2.64542966,60597.16682
Morice,1993,25200.70596,23241.35213,0,7083.744546,10219.33038,5938.277199,0,60792.96506,0.922250042,35592.2591
Morice,1994,32646.36909,18843.79875,0,1037.900745,15835.40586,1970.492143,0,74749.74278,0.577209634,42103.3737
Morice,1995,40092.03221,8758.000965,0,1608.283413,5254.645713,1895.071839,0,133916.2828,0.218447419,93824.25059
Morice,1996,46964.95202,8063.173345,0,533.6749571,5053.524902,2475.973486,0,119772.6341,0.171684905,72807.68208
Morice,1997,27491.67923,13652.28035,0,513.2486247,6602.59596,6536.435765,0,102986.7473,0.496596815,75495.06807
Morice,1998,6872.919808,22749.90056,0,670.5761546,17430.49536,4648.829044,0,15089.48002,3.310077987,8216.560212
Morice,1999,17182.29952,17241.17705,0,1770.284692,12396.87745,3074.014913,0,23381.96647,1.003426639,6199.66695
Morice,2000,3436.459904,15694.30238,0,1259.05787,8197.373098,6237.871414,0,7758.812813,4.56699709,4322.352909
Morice,2001,4581.946539,31598.15292,0,832.5457082,16634.32376,14131.28345,0,7461.845366,6.89622907,2879.898827
Morice,2002,5594.754641,45247.86539,0,1689.423513,37683.42252,5875.019363,0,9749.145601,8.08755134,4154.39096
Morice,2003,18789.96774,27625.71,0,3827.222613,15666.71829,8131.769091,0,25737.21582,1.470237223,6947.24808
Morice,2004,13478.92857,27214.26889,0,1591.151082,21684.71756,3938.400244,0,18304.76436,2.019023155,4825.83579
Morice,2005,9549.02728,14884.35299,0,2202.354135,10502.40065,2179.598205,0,12103.93372,1.558729759,2554.90644
Morice,2006,15807.63889,8932.426032,0,1066.650069,5812.261878,2053.514085,0,24561.61869,0.565070223,8753.9798
Morice,2007,39231.33333,8653.024516,0,590.307849,5476.037558,2586.679109,0,55641.92858,0.22056412,16410.59525
Morice,2008,15027.25359,12704.4634,0,556.1600665,6897.810954,5250.492377,0,23132.88874,0.845428163,8105.63515
Morice,2009,26291.37179,23302.38138,0,700.5589274,14001.313,8600.509451,0,32018.84079,0.886312877,5727.469
Morice,2010,12394.88889,33500.37084,0,1422.008356,22934.69186,9143.67063,0,15507.45096,2.702756849,3112.56207
Morice,2011,6422.428571,29562.13793,0,2329.30465,24383.12167,2849.711614,0,8582.167932,4.602953167,2159.739361
Morice,2012,5962.834951,15422.50509,0,2476.410803,7599.230968,5346.86332,0,8085.71171,2.586438367,2122.876759
Morice,2013,8134.914573,22301.76991,0,771.7968979,14258.30218,7271.670833,0,10185.04899,2.741487905,2050.134417
Morice,2014,16594.61832,26717.45738,0,1448.10882,19391.12221,5878.22635,0,20673.81373,1.610007345,4079.19541
Morice,2015,28133.35106,31930.63541,0,1969.410856,15675.27026,14285.95429,0,33864.50596,1.134974477,5731.1549
Morice,2016,26308.6087,45289.99515,0,1592.019641,38095.87809,5602.097413,NA,36003.2031,1.721489557,9694.5944
Morice,2017,10728.1061,NA,0,3869.112633,14938.92643,NA,NA,11220.73948,NA,492.63338
Morice,2018,19153.59756,NA,0,1517.234721,NA,NA,NA,21053.27432,NA,1899.67676
Morice,2019,24260.1,NA,0,NA,NA,NA,NA,28632.2039,NA,4372.1039
Morice,2020,19805,NA,NA,NA,NA,NA,NA,23145.51625,NA,3340.51625
Morice,2021,48850,NA,NA,NA,NA,NA,NA,56250.94502,NA,7400.94502
Morice,2022,18827,NA,NA,NA,NA,NA,NA,22058.25856,NA,3231.25856
Motase,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Motase,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Motase,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Motase,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Motase,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Motase,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Motase,1963,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Motase,1964,NA,NA,NA,NA,NA,0,0,NA,NA,NA
Motase,1965,NA,NA,NA,NA,1612.719224,0,0,NA,NA,NA
Motase,1966,NA,NA,NA,1453.261814,1217.291584,0,0,NA,NA,NA
Motase,1967,NA,2011.042874,228.5633244,1096.932032,685.5475176,0,0,NA,NA,NA
Motase,1968,NA,8882.3657,172.5211724,617.7640932,8092.080434,0,0,NA,NA,NA
Motase,1969,NA,12180.52726,97.15951625,7291.977002,4791.39074,0,NA,NA,NA,NA
Motase,1970,1600,5521.129477,1146.853574,4317.642585,56.63331852,NA,NA,3294.544363,3.450705923,1694.544363
Motase,1971,1100,NA,679.0619098,51.03370629,NA,NA,NA,2486.744789,NA,1386.744789
Motase,1972,600,NA,8.026381382,NA,NA,NA,NA,1400.471127,NA,800.471127
Motase,1973,6000,NA,NA,NA,NA,NA,NA,16530.91101,NA,10530.91101
Motase,1974,3033,NA,NA,NA,NA,NA,NA,9788.095235,NA,6755.095235
Motase,1975,66,NA,NA,NA,NA,NA,NA,115.6934062,NA,49.6934062
Motase,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Motase,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Motase,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Motase,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Motase,1980,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Motase,1981,NA,NA,NA,NA,NA,0,0,NA,NA,NA
Motase,1982,NA,NA,NA,NA,1250.431525,0,0,NA,NA,NA
Motase,1983,NA,NA,NA,1126.795266,131.4984461,0,0,NA,NA,NA
Motase,1984,NA,708.4950279,177.2179448,118.4965538,412.7805293,0,0,NA,NA,NA
Motase,1985,NA,462.3178493,18.63667373,371.9669065,71.71426912,0,0,NA,NA,NA
Motase,1986,NA,525.6363067,58.50149773,64.6235298,402.5112792,0,0,NA,NA,NA
Motase,1987,1500,1034.81424,10.16373558,362.7130272,661.9374767,0,NA,2554.444736,0.68987616,1054.444736
Motase,1988,100,1135.113733,57.04608386,596.4884922,481.5791572,NA,NA,268.6316737,11.35113733,168.6316737
Motase,1989,400,NA,93.81337308,433.9630788,NA,NA,0,843.2489335,NA,443.2489335
Motase,1990,60,NA,68.25201281,NA,NA,0,0,146.5015345,NA,86.5015345
Motase,1991,300,NA,NA,NA,163.6600687,0,0,822.2703903,NA,522.2703903
Motase,1992,500,NA,NA,147.4782001,368.6558446,0,0,1352.239342,NA,852.239342
Motase,1993,400,793.1603219,23.1947935,332.2050444,437.760484,0,0,983.7942488,1.982900805,583.7942488
Motase,1994,NA,868.740755,52.24790784,394.4769714,422.0158758,0,0,NA,NA,NA
Motase,1995,NA,1365.75951,62.04179254,380.2891093,923.4286086,0,0,NA,NA,NA
Motase,1996,100,1350.262483,59.81038118,832.1247214,458.32738,0,0,334.3330623,13.50262483,234.3330623
Motase,1997,220,722.1634968,130.873316,413.0103181,178.2798627,0,0,753.1087968,3.282561349,533.1087968
Motase,1998,500,1783.002026,64.9566447,160.6524638,1557.392917,0,0,894.2792479,3.566004051,394.2792479
Motase,1999,666.4949698,1814.122862,25.26679009,1403.405889,385.4501829,0,0,862.1153663,2.721885302,195.6203965
Motase,2000,725.7142857,757.0959934,220.7221798,347.3388447,189.0349689,0,0,1886.426646,1.043242511,1160.71236
Motase,2001,457.1428571,356.5190718,54.62809266,170.3441602,131.5468189,0,0,936.2943428,0.77988547,479.1514857
Motase,2002,171.4285714,409.9849941,26.79106213,118.5401437,264.6537882,0,0,364.1991166,2.391579133,192.7705452
Motase,2003,2059.428571,318.0697693,18.64352938,238.4861783,60.94006166,0,0,3181.520986,0.154445643,1122.092415
Motase,2004,497.7142857,256.2750735,37.50817176,54.91462074,163.852281,0,0,787.4171202,0.514903994,289.7028345
Motase,2005,268.7346939,506.1803347,8.636756402,147.6514074,349.8921709,0,NA,386.1701913,1.883568985,117.4354974
Motase,2006,143.1948052,1035.249281,23.22203487,315.2966266,696.730619,NA,NA,268.730492,7.229656684,125.5356868
Motase,2007,295.7983193,NA,49.58861814,627.8414669,NA,NA,0,540.6481383,NA,244.849819
Motase,2008,69.33333333,NA,98.74444611,NA,NA,0,0,124.4914388,NA,55.15810547
Motase,2009,274.7265306,NA,NA,NA,442.5474543,0,0,334.7257232,NA,59.9991926
Motase,2010,549.3197279,NA,NA,398.7906305,197.0352021,0,0,714.7774157,NA,165.4576878
Motase,2011,910.860119,710.6108718,62.72022796,177.5533713,470.3372725,0,0,1423.316532,0.780153678,512.456413
Motase,2012,NA,697.8752489,27.92489861,423.832734,246.1176163,0,0,NA,NA,NA
Motase,2013,NA,474.5184539,66.65875188,221.782768,186.076934,0,0,NA,NA,NA
Motase,2014,608.7848933,1027.431563,34.88112484,167.6786006,824.8718378,0,0,904.0583128,1.687675852,295.2734195
Motase,2015,277.9360119,835.0057948,26.37183336,743.3127388,65.32122262,0,0,402.513472,3.004309478,124.5774601
Motase,2016,537.7192367,433.3494514,116.9053154,58.86259497,257.581541,0,NA,960.8287584,0.805902824,423.1095217
Motase,2017,419.4488636,452.6884797,9.25767832,232.1131987,211.3176027,NA,NA,502.7815092,1.079245932,83.33264565
Motase,2018,301.1784904,NA,36.50585449,190.4236014,NA,NA,NA,380.127368,NA,78.9488776
Motase,2019,1046.524317,NA,29.94907797,NA,NA,NA,NA,1685.089892,NA,638.565575
Motase,2020,100,NA,NA,NA,NA,NA,NA,133.4414959,NA,33.4414959
Motase,2021,280,NA,NA,NA,NA,NA,NA,526.2005942,NA,246.2005942
Motase,2022,284,NA,NA,NA,NA,NA,NA,431.6902821,NA,147.6902821
Pinkut,1953,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Pinkut,1954,NA,NA,NA,NA,NA,0,0,NA,NA,NA
Pinkut,1955,NA,NA,NA,NA,18017.305,0,0,NA,NA,NA
Pinkut,1956,NA,NA,NA,44042.30112,20622.82428,0,0,NA,NA,NA
Pinkut,1957,NA,140396.6247,6972.213813,91492.41933,41931.99154,0,0,NA,NA,NA
Pinkut,1958,NA,52337.85671,1823.012091,34293.52629,16221.31833,0,0,NA,NA,NA
Pinkut,1959,NA,233408.4375,3421.395894,59762.75175,170224.2898,0,0,NA,NA,NA
Pinkut,1960,33540.68182,102070.7935,18877.44063,66513.10891,16680.24392,0,0,69031.81993,3.043193755,35491.13811
Pinkut,1961,58587.90885,65587.41155,9607.449064,34571.59466,21408.36783,0,0,113938.2557,1.119470089,55350.34685
Pinkut,1962,37325.95245,73471.72251,3798.471388,24016.49386,45656.75727,0,0,79567.34637,1.968381721,42241.39392
