CU_ID,Species,Stock,Label,Year,Metric,Value,LBM,UBM,Status,Data_Type
CU-1,Sockeye,Bowron_ES,SpnForAbd_Wild,2018,RelAbd,1000.392734,5047,18580,Red,Abs_Abd
CU-1,Sockeye,Bowron_ES,SpnForAbd_Wild,2019,RelAbd,275.8802351,5047,18580,Red,Abs_Abd
CU-1,Sockeye,Bowron_ES,SpnForAbd_Wild,1995,AbsAbd,4373.480099,1000,10000,Amber,Abs_Abd
CU-1,Sockeye,Bowron_ES,SpnForAbd_Wild,1996,AbsAbd,5841.317515,1000,10000,Amber,Abs_Abd
CU-1,Sockeye,Bowron_ES,SpnForAbd_Wild,1997,AbsAbd,8269.226953,1000,10000,Amber,Abs_Abd
CU-1,Sockeye,Bowron_ES,SpnForAbd_Wild,1998,AbsAbd,8439.032152,1000,10000,Amber,Abs_Abd
CU-1,Sockeye,Bowron_ES,SpnForAbd_Wild,1999,AbsAbd,6240.040068,1000,10000,Amber,Abs_Abd
CU-1,Sockeye,Bowron_ES,SpnForAbd_Wild,2000,AbsAbd,6942.257445,1000,10000,Amber,Abs_Abd
CU-1,Sockeye,Bowron_ES,SpnForAbd_Wild,2001,AbsAbd,7201.059137,1000,10000,Amber,Abs_Abd
CU-1,Sockeye,Bowron_ES,SpnForAbd_Wild,2002,AbsAbd,8311.651787,1000,10000,Amber,Abs_Abd
CU-1,Sockeye,Bowron_ES,SpnForAbd_Wild,2003,AbsAbd,7702.835605,1000,10000,Amber,Abs_Abd
CU-1,Sockeye,Bowron_ES,SpnForAbd_Wild,2004,AbsAbd,4009.290368,1000,10000,Amber,Abs_Abd
CU-1,Sockeye,Bowron_ES,SpnForAbd_Wild,2005,AbsAbd,3001.866335,1000,10000,Amber,Abs_Abd
CU-1,Sockeye,Bowron_ES,SpnForAbd_Wild,2006,AbsAbd,1927.092229,1000,10000,Amber,Abs_Abd
CU-1,Sockeye,Bowron_ES,SpnForAbd_Wild,2007,AbsAbd,1483.198049,1000,10000,Amber,Abs_Abd
