"","DataSet","Species","CU_ID","DU_ID","CU_Name","Year","Escapement_Total","Escapement_Wild","Recruits_Total","Recruits_Wild","RelAbd_metric_ts"
"1","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1950,0,0,NA,NA,NA
"2","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1951,0,0,NA,NA,NA
"3","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1952,6928.6,6928.6,NA,NA,NA
"4","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1953,57.942,57.942,NA,NA,NA
"5","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1954,35.235,35.235,NA,NA,NA
"6","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1955,60.291,60.291,NA,NA,NA
"7","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1956,7405.7202,7405.7202,NA,NA,NA
"8","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1957,856.0728,856.0728,NA,NA,NA
"9","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1958,61,61,NA,NA,NA
"10","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1959,582,582,NA,NA,NA
"11","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1960,4795.918,4795.918,NA,NA,NA
"12","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1961,240.312,240.312,NA,NA,NA
"13","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1962,113.5737,113.5737,NA,NA,NA
"14","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1963,1941.336,1941.336,NA,NA,NA
"15","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1964,18387.408,18387.408,NA,NA,NA
"16","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1965,1451.1996,1451.1996,NA,NA,NA
"17","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1966,49.4585,49.4585,NA,NA,NA
"18","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1967,701.008,701.008,NA,NA,NA
"19","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1968,6639.7137,6639.7137,78774,78774,NA
"20","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1969,551.3343,551.3343,3724,3724,NA
"21","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1970,34.125,34.125,154,154,NA
"22","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1971,164.6946,164.6946,7721,7721,NA
"23","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1972,5528.1779,5528.1779,128433,128433,NA
"24","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1973,635.2395,635.2395,13241,13241,NA
"25","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1974,55.349,55.349,1413,1413,NA
"26","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1975,1740.196,1740.196,15888,15888,NA
"27","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1976,14496.2313,14496.2313,70185,70185,NA
"28","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1977,1938.9807,1938.9807,20020,20020,NA
"29","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1978,193.9935,193.9935,1058,1058,NA
"30","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1979,2368.9204,2368.9204,15902,15902,NA
"31","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1980,18533.6758,18533.6758,77848,77848,NA
"32","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1981,3384.4458,3384.4458,17352,17352,NA
"33","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1982,713.8658,713.8658,6340,6340,NA
"34","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1983,4968.3743,4968.3743,26556,26556,NA
"35","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1984,16893.1602,16893.1602,136133,136133,NA
"36","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1985,3396.0808,3396.0808,125622,125622,NA
"37","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1986,3072.502,3072.502,21000,21000,NA
"38","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1987,6836.9688,6836.9688,26150,26150,NA
"39","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1988,34690.5174,34690.5174,309753,309753,NA
"40","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1989,15072.4537,15072.4537,47315,47315,NA
"41","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1990,4918.2313,4918.2313,14784,14784,NA
"42","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1991,7567.2104,7567.2104,20443,20443,NA
"43","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1992,15947.895,15947.895,183794,183794,NA
"44","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1993,13923.0828,13923.0828,66967,66967,NA
"45","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1994,2648.9826,2648.9826,33549,33549,NA
"46","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1995,7058.923,7058.923,21489,21489,8027.19994894131
"47","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1996,24969.5006,24969.5006,197587,197587,8979.26322747641
"48","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1997,3765.0633,3765.0633,12667,12667,6475.15132195802
"49","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1998,4408.4784,4408.4784,4404,4404,7354.48599160778
"50","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",1999,2620.763,2620.763,40134,40134,5740.82953195619
"51","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",2000,36652.6206,36652.6206,91378,91378,6319.0013025654
"52","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",2001,6295.1112,6295.1112,49931,49931,7185.48729581296
"53","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",2002,1838.2586,1838.2586,11739,11739,5774.11857546642
"54","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",2003,8109.6966,8109.6966,4548,4548,7658.25657867577
"55","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",2004,8377.1786,8377.1786,48974,48974,5295.14794229563
"56","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",2005,13616.82,13616.82,14910,14910,6421.64319253128
"57","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",2006,2055.4736,2055.4736,38495,38495,6603.47435042135
"58","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",2007,1931.58,1931.58,107653,107653,4613.17063196401
"59","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",2008,3424.6104,3424.6104,77315,77315,3688.73849309099
"60","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",2009,8858.5904,8858.5904,117431,117431,3312.83723595912
"61","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",2010,10560.0668,10560.0668,37201,37201,4987.56753659152
"62","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",2011,40665.2977,40665.2977,34335,34335,10683.5750088744
"63","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",2012,10713.6012,10713.6012,22680,22680,14208.4819461428
"64","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",2013,44132.8635,44132.8635,13157,13157,21227.4120985997
"65","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",2014,13454.8362,13454.8362,NA,NA,22552.7750735541
"66","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",2015,16945.4501,16945.4501,NA,NA,18119.9617591132
"67","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",2016,6316.147,6316.147,NA,NA,15877.6587991351
"68","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",2017,5941.7459,5941.7459,NA,NA,9617.77154870914
"69","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",2018,2635.062,2635.062,NA,NA,6398.12267519079
"70","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",2019,9473.0586,9473.0586,NA,NA,5532.37794793165
"71","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",2020,5911.623,5911.623,NA,NA,5441.58561878816
"72","Sk_Fraser","Sockeye","SEL-06-01","TBD","Anderson_Seton_ES",2021,31375.7986,31375.7986,NA,NA,8248.89252450251
"73","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1950,14253.6888,14253.6888,74998,74998,NA
"74","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1951,19184.1268,19184.1268,103443,103443,NA
"75","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1952,16459.806,16459.806,43296,43296,NA
"76","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1953,11720.9356,11720.9356,75576,75576,NA
"77","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1954,9282.642,9282.642,66264,66264,NA
"78","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1955,8254.18,8254.18,96912,96912,NA
"79","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1956,6174.3032,6174.3032,37746,37746,NA
"80","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1957,10603.3108,10603.3108,41966,41966,NA
"81","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1958,13103.4004,13103.4004,18112,18112,NA
"82","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1959,25819.2516,25819.2516,61854,61854,NA
"83","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1960,6726.936,6726.936,17729,17729,NA
"84","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1961,6575.9772,6575.9772,28148,28148,NA
"85","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1962,5549.2808,5549.2808,21321,21321,NA
"86","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1963,19275.6047,19275.6047,214288,214288,NA
"87","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1964,1324.2,1324.2,27507,27507,NA
"88","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1965,2127.2,2127.2,17799,17799,NA
"89","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1966,2092.584,2092.584,22249,22249,NA
"90","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1967,27980.346,27980.346,206370,206370,NA
"91","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1968,3419.617,3419.617,43543,43543,NA
"92","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1969,3872,3872,17211,17211,NA
"93","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1970,873.306,873.306,15826,15826,NA
"94","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1971,19964.151,19964.151,124507,124507,NA
"95","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1972,3653.0264,3653.0264,16971,16971,NA
"96","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1973,4023.8024,4023.8024,10662,10662,NA
"97","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1974,1850,1850,17431,17431,NA
"98","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1975,26219.16,26219.16,122376,122376,NA
"99","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1976,2037.15,2037.15,7112,7112,NA
"100","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1977,2207,2207,15396,15396,NA
"101","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1978,2772.8748,2772.8748,40627,40627,NA
"102","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1979,30898,30898,29984,29984,NA
"103","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1980,2638.7492,2638.7492,45170,45170,NA
"104","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1981,1032.876,1032.876,16532,16532,NA
"105","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1982,1647,1647,5277,5277,NA
"106","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1983,5805.9,5805.9,38132,38132,NA
"107","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1984,9562.4001,9562.4001,50591,50591,NA
"108","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1985,5845.6695,5845.6695,19177,19177,NA
"109","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1986,2850.1638,2850.1638,21198,21198,NA
"110","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1987,11071,11071,22460,22460,NA
"111","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1988,12464.334,12464.334,13050,13050,NA
"112","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1989,2534,2534,12842,12842,NA
"113","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1990,7513.374,7513.374,31130,31130,NA
"114","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1991,4919,4919,48625,48625,NA
"115","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1992,2560,2560,12869,12869,NA
"116","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1993,1184,1184,20467,20467,NA
"117","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1994,4380,4380,10849,10849,NA
"118","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1995,27557.6919,27557.6919,27351,27351,4373.48009874312
"119","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1996,8146.5664,8146.5664,26776,26776,5841.31751507642
"120","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1997,4755.1924,4755.1924,5024,5024,8269.22695325682
"121","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1998,4751,4751,17001,17001,8439.03215195701
"122","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",1999,8238,8238,19734,19734,6240.04006780855
"123","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",2000,12480.384,12480.384,25283,25283,6942.25744538754
"124","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",2001,5504.9166,5504.9166,6825,6825,7201.05913673889
"125","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",2002,8432.355,8432.355,7674,7674,8311.65178675943
"126","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",2003,6076.8,6076.8,3792,3792,7702.83560524898
"127","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",2004,916,916,6090,6090,4009.29036766521
"128","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",2005,1730,1730,2259,2259,3001.86633549093
"129","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",2006,1432.1664,1432.1664,17435,17435,1927.0922289153
"130","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",2007,2132.3649,2132.3649,8364,8364,1483.19804933128
"131","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",2008,773.3475,773.3475,783,783,1421.7359616771
"132","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",2009,1687.2014,1687.2014,6112,6112,1412.86008084696
"133","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",2010,8189.2056,8189.2056,24716,24716,2184.79769142453
"134","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",2011,3991.0932,3991.0932,5280,5280,2555.45839298013
"135","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",2012,59,59,186,186,1343.03752054602
"136","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",2013,3225.0814,3225.0814,510,510,1579.17981461111
"137","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",2014,11418.576,11418.576,NA,NA,1716.02704101389
"138","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",2015,3458.038,3458.038,NA,NA,1655.61213175876
"139","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",2016,143,143,NA,NA,2065.75877649436
"140","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",2017,244,244,NA,NA,1083.40763793375
"141","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",2018,8300.925,8300.925,NA,NA,1000.39273414402
"142","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",2019,20,20,NA,NA,275.880235064546
"143","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",2020,344,344,NA,NA,343.57866560535
"144","Sk_Fraser","Sockeye","SEL-07-01","TBD","Bowron_ES",2021,3065.1548,3065.1548,NA,NA,646.832503531879
"145","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1950,15141.0384,15141.0384,187983,187983,NA
"146","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1951,99134.8632,99134.8632,665674,665674,NA
"147","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1952,434112.99,434112.99,1799904,1799904,NA
"148","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1953,173397.024,173397.024,528558,528558,NA
"149","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1954,33370.008,33370.008,636547,636547,NA
"150","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1955,114018.147,114018.147,1438974,1438974,NA
"151","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1956,617148.324,617148.324,2396538,2396538,NA
"152","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1957,137827.0656,137827.0656,120511,120511,NA
"153","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1958,119983.896,119983.896,291933,291933,NA
"154","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1959,462226.492,462226.492,2099156,2099156,NA
"155","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1960,422280.54,422280.54,964857,964857,NA
"156","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1961,24930.7976,24930.7976,64296,64296,NA
"157","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1962,66133.763,66133.763,974191,974191,NA
"158","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1963,105113.7243,105113.7243,1116906,1116906,NA
"159","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1964,233125.3248,233125.3248,1874731,1874731,NA
"160","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1965,31918.1055,31918.1055,140915,140915,NA
"161","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1966,196538.7744,196538.7744,772105,772105,NA
"162","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1967,153941.3865,153941.3865,1956680,1956680,NA
"163","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1968,312879.672,312879.672,2371300,2371300,NA
"164","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1969,42661.7334,42661.7334,385793,385793,NA
"165","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1970,95881.7816,95881.7816,631130,631130,NA
"166","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1971,153752.7934,153752.7934,740253,740253,NA
"167","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1972,555360.029,555360.029,1981889,1981889,NA
"168","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1973,54489.1225,54489.1225,207582,207582,NA
"169","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1974,106665.7581,106665.7581,645809,645809,NA
"170","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1975,215526.7066,215526.7066,1396383,1396383,NA
"171","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1976,377998.1718,377998.1718,1676112,1676112,NA
"172","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1977,35070.1029,35070.1029,193270,193270,NA
"173","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1978,146139.3302,146139.3302,1246777,1246777,NA
"174","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1979,228187.5757,228187.5757,1687672,1687672,NA
"175","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1980,462783.4966,462783.4966,4394455,4394455,NA
"176","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1981,32365.012,32365.012,185203,185203,NA
"177","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1982,241873.0465,241873.0465,1487694,1487694,NA
"178","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1983,361700.0928,361700.0928,1753748,1753748,NA
"179","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1984,560390.0277,560390.0277,503604,503604,NA
"180","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1985,71274.937,71274.937,550437,550437,NA
"181","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1986,276193.7101,276193.7101,4692771,4692771,NA
"182","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1987,400877.5385,400877.5385,4349335,4349335,NA
"183","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1988,355839.7741,355839.7741,3137460,3137460,NA
"184","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1989,62298.1158,62298.1158,3101966,3101966,NA
"185","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1990,807878.9824,807878.9824,2591261,2591261,NA
"186","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1991,1004396.9698,1004396.9698,1255045,1255045,NA
"187","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1992,510164.0177,510164.0177,1852267,1852267,NA
"188","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1993,551561.6067,551561.6067,3929559,3929559,NA
"189","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1994,436507.675,436507.675,1404652,1404652,NA
"190","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1995,507892.6072,507892.6072,1224320,1224320,499766.230151814
"191","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1996,923666.585,923666.585,1335165,1335165,579719.967331859
"192","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1997,901632.4124,901632.4124,868494,868494,655506.693862937
"193","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1998,803415.14,803415.14,497517,497517,763509.003593914
"194","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",1999,857152.5138,857152.5138,1559255,1559255,870233.335917959
"195","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",2000,731770.9122,731770.9122,452112,452112,821014.246421014
"196","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",2001,657102.9917,657102.9917,1090728,1090728,758580.501406623
"197","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",2002,381910.9434,381910.9434,1225485,1225485,629879.09993825
"198","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",2003,606556.8691,606556.8691,351206,351206,577710.889476245
"199","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",2004,90273.0198,90273.0198,422076,422076,342378.323378229
"200","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",2005,535538.2264,535538.2264,300018,300018,325308.580603106
"201","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",2006,456754.378,456754.378,4798373,4798373,340193.234685563
"202","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",2007,299307.7458,299307.7458,1072449,1072449,285126.301293136
"203","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",2008,131552.8695,131552.8695,522333,522333,313272.930077511
"204","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",2009,212482.8082,212482.8082,1830773,1830773,248631.528270972
"205","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",2010,2124163.371,2124163.371,2745896,2745896,365117.373552459
"206","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",2011,748072.3523,748072.3523,875373,875373,459080.56840358
"207","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",2012,164108.91,164108.91,231339,231339,485173.273985095
"208","Sk_Fraser","Sockeye","SEL-06-03/SEL-06-02","TBD","Chilko_S_ES",2013,1183947.2085,1183947.2085,469944,469944,745416.504955814
